date,location,weather_severity,precipitation,wind_speed,storm_flag
2024-07-11,Shanghai,1,3.36,7.79,0
2024-07-12,Shanghai,1,0.36,14.4,0
2024-07-13,Shanghai,1,1.33,20.13,0
2024-07-14,Shanghai,1,0.82,12.75,0
2024-07-15,Shanghai,1,6.31,0.46,0
2024-07-16,Shanghai,2,5.79,87.41,0
2024-07-17,Shanghai,1,21.53,7.98,0
2024-07-18,Shanghai,2,0.29,13.77,1
2024-07-19,Shanghai,2,3.29,2.09,1
2024-07-20,Shanghai,1,3.87,0.96,0
2024-07-21,Shanghai,2,9.41,1.53,0
2024-07-22,Shanghai,1,2.01,11.85,0
2024-07-23,Shanghai,1,2.87,0.99,0
2024-07-24,Shanghai,1,2.04,50.16,0
2024-07-25,Shanghai,0,5.75,6.23,0
2024-07-26,Shanghai,1,2.02,10.11,0
2024-07-27,Shanghai,1,9.53,29.76,0
2024-07-28,Shanghai,1,9.57,9.83,0
2024-07-29,Shanghai,1,5.83,3.41,0
2024-07-30,Shanghai,1,2.8,17.45,0
2024-07-31,Shanghai,1,0.9,0.55,0
2024-08-01,Shanghai,1,4.34,2.01,0
2024-08-02,Shanghai,2,11.6,19.68,0
2024-08-03,Shanghai,1,72.97,0.26,0
2024-08-04,Shanghai,1,2.86,12.64,0
2024-08-05,Shanghai,0,0.72,19.18,0
2024-08-06,Shanghai,0,0.45,42.66,0
2024-08-07,Shanghai,1,17.0,24.11,0
2024-08-08,Shanghai,1,5.26,3.58,0
2024-08-09,Shanghai,2,3.65,9.31,0
2024-08-10,Shanghai,2,6.06,7.06,1
2024-08-11,Shanghai,1,3.12,5.42,0
2024-08-12,Shanghai,1,4.24,17.97,0
2024-08-13,Shanghai,1,7.47,30.23,0
2024-08-14,Shanghai,1,1.96,7.04,0
2024-08-15,Shanghai,1,10.34,0.18,0
2024-08-16,Shanghai,1,12.11,5.33,0
2024-08-17,Shanghai,1,1.11,11.83,0
2024-08-18,Shanghai,1,1.21,3.96,0
2024-08-19,Shanghai,1,4.34,7.08,0
2024-08-20,Shanghai,1,10.43,28.07,0
2024-08-21,Shanghai,1,3.44,4.58,0
2024-08-22,Shanghai,1,39.39,10.39,0
2024-08-23,Shanghai,1,12.61,11.46,0
2024-08-24,Shanghai,1,0.41,29.78,0
2024-08-25,Shanghai,1,6.72,8.01,0
2024-08-26,Shanghai,1,10.16,13.28,0
2024-08-27,Shanghai,1,1.05,6.61,0
2024-08-28,Shanghai,1,14.48,7.19,0
2024-08-29,Shanghai,0,1.23,45.08,0
2024-08-30,Shanghai,0,1.17,6.55,0
2024-08-31,Shanghai,1,7.21,61.07,0
2024-09-01,Shanghai,2,0.68,12.9,0
2024-09-02,Shanghai,1,8.0,0.8,0
2024-09-03,Shanghai,1,2.15,1.67,0
2024-09-04,Shanghai,1,1.83,0.61,0
2024-09-05,Shanghai,1,9.23,16.73,0
2024-09-06,Shanghai,1,5.24,13.18,0
2024-09-07,Shanghai,1,9.72,3.88,0
2024-09-08,Shanghai,1,6.01,20.32,0
2024-09-09,Shanghai,1,16.43,26.59,0
2024-09-10,Shanghai,1,12.21,13.15,0
2024-09-11,Shanghai,1,3.77,8.88,0
2024-09-12,Shanghai,1,8.02,6.63,0
2024-09-13,Shanghai,1,0.94,3.77,0
2024-09-14,Shanghai,0,6.02,6.5,0
2024-09-15,Shanghai,1,0.89,15.15,0
2024-09-16,Shanghai,1,0.14,10.45,0
2024-09-17,Shanghai,1,3.95,11.8,0
2024-09-18,Shanghai,1,3.34,57.13,0
2024-09-19,Shanghai,0,5.68,26.44,0
2024-09-20,Shanghai,0,0.43,4.82,0
2024-09-21,Shanghai,0,11.46,2.88,0
2024-09-22,Shanghai,0,9.17,77.34,0
2024-09-23,Shanghai,0,13.86,1.17,0
2024-09-24,Shanghai,1,0.77,18.79,0
2024-09-25,Shanghai,2,4.43,39.35,0
2024-09-26,Shanghai,1,1.44,0.33,0
2024-09-27,Shanghai,1,1.88,48.27,0
2024-09-28,Shanghai,1,4.47,9.74,0
2024-09-29,Shanghai,1,2.35,17.66,0
2024-09-30,Shanghai,1,1.91,2.79,0
2024-10-01,Shanghai,1,3.41,51.53,0
2024-10-02,Shanghai,1,5.85,28.06,0
2024-10-03,Shanghai,0,0.92,9.8,0
2024-10-04,Shanghai,0,2.03,3.59,0
2024-10-05,Shanghai,0,3.15,10.77,0
2024-10-06,Shanghai,0,10.33,12.29,0
2024-10-07,Shanghai,0,3.84,36.13,0
2024-10-08,Shanghai,0,13.83,1.28,0
2024-10-09,Shanghai,0,14.95,6.06,0
2024-10-10,Shanghai,0,1.08,2.51,0
2024-10-11,Shanghai,0,0.49,3.19,0
2024-10-12,Shanghai,0,14.74,27.74,0
2024-10-13,Shanghai,1,18.59,1.74,0
2024-10-14,Shanghai,1,31.8,26.44,0
2024-10-15,Shanghai,1,10.95,54.54,0
2024-10-16,Shanghai,1,0.82,0.38,0
2024-10-17,Shanghai,1,7.26,4.53,0
2024-10-18,Shanghai,1,5.77,7.0,0
2024-10-19,Shanghai,1,13.41,2.05,0
2024-10-20,Shanghai,1,1.65,1.25,0
2024-10-21,Shanghai,1,1.46,4.51,0
2024-10-22,Shanghai,0,4.25,1.95,0
2024-10-23,Shanghai,0,0.66,11.15,0
2024-10-24,Shanghai,0,0.71,11.08,0
2024-10-25,Shanghai,0,11.57,11.63,0
2024-10-26,Shanghai,0,13.67,27.46,0
2024-10-27,Shanghai,0,10.33,0.86,0
2024-10-28,Shanghai,1,10.04,11.11,0
2024-10-29,Shanghai,0,1.97,5.93,0
2024-10-30,Shanghai,0,2.02,28.56,0
2024-10-31,Shanghai,0,9.36,2.29,0
2024-11-01,Shanghai,0,17.5,13.64,0
2024-11-02,Shanghai,0,0.03,1.98,0
2024-11-03,Shanghai,0,24.19,0.87,0
2024-11-04,Shanghai,0,1.06,9.48,0
2024-11-05,Shanghai,0,8.82,9.3,0
2024-11-06,Shanghai,0,1.21,31.69,0
2024-11-07,Shanghai,0,2.27,1.09,0
2024-11-08,Shanghai,0,5.16,4.33,0
2024-11-09,Shanghai,0,1.39,23.91,0
2024-11-10,Shanghai,0,12.16,8.58,0
2024-11-11,Shanghai,0,0.77,14.33,0
2024-11-12,Shanghai,0,0.35,1.1,0
2024-11-13,Shanghai,0,16.02,0.21,0
2024-11-14,Shanghai,0,8.25,6.56,0
2024-11-15,Shanghai,0,2.36,3.63,0
2024-11-16,Shanghai,0,3.2,10.9,0
2024-11-17,Shanghai,0,5.45,16.26,0
2024-11-18,Shanghai,0,8.05,24.84,0
2024-11-19,Shanghai,0,2.37,25.65,0
2024-11-20,Shanghai,0,5.11,12.04,0
2024-11-21,Shanghai,0,1.58,0.92,0
2024-11-22,Shanghai,0,0.17,3.8,0
2024-11-23,Shanghai,0,9.06,7.87,0
2024-11-24,Shanghai,0,0.55,28.03,0
2024-11-25,Shanghai,0,0.1,0.16,0
2024-11-26,Shanghai,0,10.93,15.78,0
2024-11-27,Shanghai,0,11.53,3.13,0
2024-11-28,Shanghai,0,2.98,1.56,0
2024-11-29,Shanghai,0,4.06,1.23,0
2024-11-30,Shanghai,0,2.23,5.26,0
2024-12-01,Shanghai,0,2.66,24.62,0
2024-12-02,Shanghai,0,1.39,12.15,0
2024-12-03,Shanghai,0,1.23,18.56,0
2024-12-04,Shanghai,0,2.07,9.38,0
2024-12-05,Shanghai,0,8.96,6.93,0
2024-12-06,Shanghai,0,16.03,53.23,0
2024-12-07,Shanghai,0,8.06,18.31,0
2024-12-08,Shanghai,0,6.14,22.84,0
2024-12-09,Shanghai,0,3.26,0.01,0
2024-12-10,Shanghai,0,1.69,0.56,0
2024-12-11,Shanghai,0,5.02,9.62,0
2024-12-12,Shanghai,0,0.34,23.32,0
2024-12-13,Shanghai,0,19.31,12.81,0
2024-12-14,Shanghai,0,6.17,0.07,0
2024-12-15,Shanghai,0,10.52,13.83,0
2024-12-16,Shanghai,0,0.07,16.1,0
2024-12-17,Shanghai,0,0.53,43.29,0
2024-12-18,Shanghai,0,7.12,0.05,0
2024-12-19,Shanghai,0,0.14,0.98,0
2024-12-20,Shanghai,0,3.84,19.27,0
2024-12-21,Shanghai,0,1.27,11.53,0
2024-12-22,Shanghai,0,1.88,4.88,0
2024-12-23,Shanghai,0,6.24,6.85,0
2024-12-24,Shanghai,0,1.36,7.96,0
2024-12-25,Shanghai,0,1.89,24.99,0
2024-12-26,Shanghai,0,4.81,19.68,0
2024-12-27,Shanghai,0,0.87,6.82,0
2024-12-28,Shanghai,0,6.1,6.01,0
2024-12-29,Shanghai,0,9.42,4.99,0
2024-12-30,Shanghai,0,11.96,8.76,0
2024-12-31,Shanghai,0,3.76,15.78,0
2025-01-01,Shanghai,0,1.26,13.71,0
2025-01-02,Shanghai,0,0.91,22.26,0
2025-01-03,Shanghai,0,0.9,9.25,0
2025-01-04,Shanghai,0,0.17,10.68,0
2025-01-05,Shanghai,0,6.74,6.33,0
2025-01-06,Shanghai,0,3.35,21.91,0
2025-01-07,Shanghai,0,10.94,45.96,0
2025-01-08,Shanghai,0,0.64,5.11,0
2025-01-09,Shanghai,0,15.23,12.5,0
2025-01-10,Shanghai,0,2.87,2.31,0
2025-01-11,Shanghai,0,0.59,9.06,0
2025-01-12,Shanghai,0,0.09,14.34,0
2025-01-13,Shanghai,0,1.1,3.56,0
2025-01-14,Shanghai,0,9.49,6.4,0
2025-01-15,Shanghai,0,1.1,33.33,0
2025-01-16,Shanghai,0,6.14,0.04,0
2025-01-17,Shanghai,0,0.4,22.47,0
2025-01-18,Shanghai,0,2.92,35.88,0
2025-01-19,Shanghai,0,4.91,11.23,0
2025-01-20,Shanghai,0,8.74,10.76,0
2025-01-21,Shanghai,1,8.26,9.16,0
2025-01-22,Shanghai,0,0.23,21.41,0
2025-01-23,Shanghai,0,7.53,10.89,0
2025-01-24,Shanghai,0,0.03,8.84,0
2025-01-25,Shanghai,0,0.99,6.92,0
2025-01-26,Shanghai,0,12.01,11.45,0
2025-01-27,Shanghai,0,6.25,0.02,0
2025-01-28,Shanghai,0,5.85,3.99,0
2025-01-29,Shanghai,0,3.48,7.9,0
2025-01-30,Shanghai,0,6.06,8.71,0
2025-01-31,Shanghai,0,1.0,6.32,0
2025-02-01,Shanghai,0,3.85,22.31,0
2025-02-02,Shanghai,0,2.22,11.73,0
2025-02-03,Shanghai,0,1.97,9.51,0
2025-02-04,Shanghai,0,5.33,33.86,0
2025-02-05,Shanghai,0,1.45,20.48,0
2025-02-06,Shanghai,0,4.79,24.2,0
2025-02-07,Shanghai,0,2.62,18.93,0
2025-02-08,Shanghai,0,24.71,12.52,0
2025-02-09,Shanghai,0,1.33,15.49,0
2025-02-10,Shanghai,0,0.37,4.6,0
2025-02-11,Shanghai,0,11.08,1.87,0
2025-02-12,Shanghai,0,17.07,13.41,0
2025-02-13,Shanghai,0,5.62,1.05,0
2025-02-14,Shanghai,0,0.23,10.49,0
2025-02-15,Shanghai,0,0.09,0.57,0
2025-02-16,Shanghai,0,0.54,10.76,0
2025-02-17,Shanghai,0,10.59,1.64,0
2025-02-18,Shanghai,0,17.62,5.75,0
2025-02-19,Shanghai,0,0.77,3.2,0
2025-02-20,Shanghai,0,0.87,6.65,0
2025-02-21,Shanghai,0,1.09,5.09,0
2025-02-22,Shanghai,0,9.73,1.23,0
2025-02-23,Shanghai,0,4.9,1.13,0
2025-02-24,Shanghai,0,4.64,0.6,0
2025-02-25,Shanghai,0,0.05,7.39,0
2025-02-26,Shanghai,0,3.05,0.86,0
2025-02-27,Shanghai,0,3.35,4.11,0
2025-02-28,Shanghai,0,1.36,3.84,0
2025-03-01,Shanghai,0,0.23,4.42,0
2025-03-02,Shanghai,0,5.3,8.2,0
2025-03-03,Shanghai,0,5.13,2.7,0
2025-03-04,Shanghai,0,1.81,4.85,0
2025-03-05,Shanghai,0,8.88,47.31,0
2025-03-06,Shanghai,1,12.58,30.71,0
2025-03-07,Shanghai,1,10.09,42.76,0
2025-03-08,Shanghai,0,3.17,5.52,0
2025-03-09,Shanghai,1,37.06,4.75,0
2025-03-10,Shanghai,0,1.48,7.18,0
2025-03-11,Shanghai,1,4.96,7.69,0
2025-03-12,Shanghai,0,9.77,20.02,0
2025-03-13,Shanghai,0,7.15,22.02,0
2025-03-14,Shanghai,0,3.46,9.68,0
2025-03-15,Shanghai,0,4.63,6.8,0
2025-03-16,Shanghai,0,8.35,5.41,0
2025-03-17,Shanghai,0,3.1,8.1,0
2025-03-18,Shanghai,1,0.95,2.84,0
2025-03-19,Shanghai,0,1.25,23.95,0
2025-03-20,Shanghai,0,3.99,3.65,0
2025-03-21,Shanghai,0,0.27,3.44,0
2025-03-22,Shanghai,0,5.37,34.14,0
2025-03-23,Shanghai,0,0.43,26.0,0
2025-03-24,Shanghai,0,2.09,13.56,0
2025-03-25,Shanghai,1,7.93,3.61,0
2025-03-26,Shanghai,1,1.48,17.14,0
2025-03-27,Shanghai,1,5.59,17.09,0
2025-03-28,Shanghai,1,42.82,3.05,0
2025-03-29,Shanghai,1,0.53,2.34,0
2025-03-30,Shanghai,1,7.53,3.26,0
2025-03-31,Shanghai,0,5.39,8.32,0
2025-04-01,Shanghai,0,5.51,1.45,0
2025-04-02,Shanghai,0,14.94,2.17,0
2025-04-03,Shanghai,0,6.32,5.01,0
2025-04-04,Shanghai,1,25.46,11.15,0
2025-04-05,Shanghai,1,5.38,19.6,0
2025-04-06,Shanghai,1,5.59,3.53,0
2025-04-07,Shanghai,1,28.07,47.74,0
2025-04-08,Shanghai,1,7.25,5.69,0
2025-04-09,Shanghai,1,2.59,21.86,0
2025-04-10,Shanghai,1,11.35,0.56,0
2025-04-11,Shanghai,1,7.83,10.61,0
2025-04-12,Shanghai,0,6.56,3.51,0
2025-04-13,Shanghai,1,7.22,26.61,0
2025-04-14,Shanghai,1,14.48,37.75,0
2025-04-15,Shanghai,1,3.79,18.25,0
2025-04-16,Shanghai,1,1.5,92.63,0
2025-04-17,Shanghai,0,1.27,1.2,0
2025-04-18,Shanghai,0,6.43,9.51,0
2025-04-19,Shanghai,0,5.04,4.91,0
2025-04-20,Shanghai,0,15.56,8.62,0
2025-04-21,Shanghai,1,5.89,4.12,0
2025-04-22,Shanghai,0,1.63,15.24,0
2025-04-23,Shanghai,0,21.66,14.29,0
2025-04-24,Shanghai,1,20.13,7.5,0
2025-04-25,Shanghai,1,13.41,3.58,0
2025-04-26,Shanghai,1,18.0,12.71,0
2025-04-27,Shanghai,1,4.13,15.23,0
2025-04-28,Shanghai,1,2.35,15.54,0
2025-04-29,Shanghai,0,2.08,8.75,0
2025-04-30,Shanghai,0,11.37,1.91,0
2025-05-01,Shanghai,1,11.83,15.14,0
2025-05-02,Shanghai,0,0.32,6.11,0
2025-05-03,Shanghai,0,5.94,22.07,0
2025-05-04,Shanghai,0,1.77,0.01,0
2025-05-05,Shanghai,0,17.05,1.25,0
2025-05-06,Shanghai,0,8.01,5.9,0
2025-05-07,Shanghai,0,5.74,8.91,0
2025-05-08,Shanghai,0,4.03,7.35,0
2025-05-09,Shanghai,1,1.67,20.55,0
2025-05-10,Shanghai,1,9.74,4.78,0
2025-05-11,Shanghai,0,3.97,4.91,0
2025-05-12,Shanghai,0,9.35,5.82,0
2025-05-13,Shanghai,1,3.27,19.72,0
2025-05-14,Shanghai,0,5.72,25.06,0
2025-05-15,Shanghai,0,0.56,10.96,0
2025-05-16,Shanghai,0,1.21,0.49,0
2025-05-17,Shanghai,1,1.79,9.2,0
2025-05-18,Shanghai,1,3.49,13.37,0
2025-05-19,Shanghai,1,16.09,1.97,0
2025-05-20,Shanghai,1,5.02,3.54,0
2025-05-21,Shanghai,2,8.05,19.35,1
2025-05-22,Shanghai,2,0.9,13.63,0
2025-05-23,Shanghai,2,6.48,42.28,0
2025-05-24,Shanghai,1,5.27,25.53,0
2025-05-25,Shanghai,1,3.29,36.69,0
2025-05-26,Shanghai,1,8.47,2.62,0
2025-05-27,Shanghai,1,5.45,26.44,0
2025-05-28,Shanghai,1,1.42,2.25,0
2025-05-29,Shanghai,1,7.22,2.1,0
2025-05-30,Shanghai,1,5.55,5.73,0
2025-05-31,Shanghai,1,3.29,2.98,0
2025-06-01,Shanghai,1,0.21,21.82,0
2025-06-02,Shanghai,1,4.21,1.67,0
2025-06-03,Shanghai,1,19.13,26.52,0
2025-06-04,Shanghai,1,14.29,5.81,0
2025-06-05,Shanghai,1,6.81,26.91,0
2025-06-06,Shanghai,0,1.08,7.22,0
2025-06-07,Shanghai,1,11.64,17.85,0
2025-06-08,Shanghai,1,13.35,0.96,0
2025-06-09,Shanghai,1,0.37,24.1,0
2025-06-10,Shanghai,2,27.34,10.32,1
2025-06-11,Shanghai,2,28.93,3.82,1
2025-06-12,Shanghai,2,2.64,9.64,0
2025-06-13,Shanghai,3,5.84,15.51,1
2025-06-14,Shanghai,2,0.74,6.96,0
2025-06-15,Shanghai,2,17.1,17.28,1
2025-06-16,Shanghai,2,7.74,39.37,0
2025-06-17,Shanghai,2,13.07,13.62,0
2025-06-18,Shanghai,1,8.35,2.84,0
2025-06-19,Shanghai,1,10.63,9.07,0
2025-06-20,Shanghai,2,6.51,8.65,0
2025-06-21,Shanghai,2,3.07,2.41,0
2025-06-22,Shanghai,1,4.56,4.0,0
2025-06-23,Shanghai,2,1.82,10.99,0
2025-06-24,Shanghai,2,43.7,20.55,1
2025-06-25,Shanghai,1,4.28,33.31,0
2025-06-26,Shanghai,2,3.41,0.98,0
2025-06-27,Shanghai,1,3.45,3.29,0
2025-06-28,Shanghai,1,3.67,4.66,0
2025-06-29,Shanghai,2,7.31,39.04,0
2025-06-30,Shanghai,2,7.35,16.92,0
2025-07-01,Shanghai,2,3.69,8.16,0
2025-07-02,Shanghai,1,5.54,8.15,0
2025-07-03,Shanghai,1,31.33,12.56,0
2025-07-04,Shanghai,1,1.0,4.46,0
2025-07-05,Shanghai,1,1.64,28.37,0
2025-07-06,Shanghai,1,27.55,26.01,0
2025-07-07,Shanghai,1,13.23,12.22,0
2025-07-08,Shanghai,1,26.07,41.01,0
2025-07-09,Shanghai,1,9.55,0.32,0
2025-07-10,Shanghai,1,16.01,61.2,0
2025-07-11,Shanghai,1,0.69,72.3,0
2025-07-12,Shanghai,2,20.61,4.02,0
2025-07-13,Shanghai,2,8.59,7.78,1
2025-07-14,Shanghai,2,22.43,12.84,0
2025-07-15,Shanghai,1,7.25,1.93,0
2025-07-16,Shanghai,2,0.09,21.92,0
2025-07-17,Shanghai,2,3.98,5.57,0
2025-07-18,Shanghai,1,1.78,16.49,0
2025-07-19,Shanghai,1,10.6,12.66,0
2025-07-20,Shanghai,1,8.48,10.85,0
2025-07-21,Shanghai,1,2.81,2.86,0
2025-07-22,Shanghai,1,4.14,7.45,0
2025-07-23,Shanghai,1,1.91,25.34,0
2025-07-24,Shanghai,2,2.34,44.18,1
2025-07-25,Shanghai,2,1.13,2.89,0
2025-07-26,Shanghai,1,5.74,1.34,0
2025-07-27,Shanghai,1,2.43,8.64,0
2025-07-28,Shanghai,1,4.71,1.84,0
2025-07-29,Shanghai,0,4.28,18.56,0
2025-07-30,Shanghai,1,6.84,32.65,0
2025-07-31,Shanghai,1,1.84,22.13,0
2025-08-01,Shanghai,1,2.77,7.73,0
2025-08-02,Shanghai,1,0.11,1.86,0
2025-08-03,Shanghai,1,4.13,0.66,0
2025-08-04,Shanghai,1,10.66,19.27,0
2025-08-05,Shanghai,1,0.28,17.62,0
2025-08-06,Shanghai,1,13.95,6.3,0
2025-08-07,Shanghai,1,17.43,17.72,0
2025-08-08,Shanghai,1,6.42,14.27,0
2025-08-09,Shanghai,1,13.98,1.47,0
2025-08-10,Shanghai,2,6.39,6.71,0
2025-08-11,Shanghai,1,2.53,19.92,0
2025-08-12,Shanghai,1,0.49,11.21,0
2025-08-13,Shanghai,1,0.39,29.88,0
2025-08-14,Shanghai,1,14.06,8.14,0
2025-08-15,Shanghai,1,21.2,41.52,0
2025-08-16,Shanghai,1,6.07,27.69,0
2025-08-17,Shanghai,1,17.11,31.8,0
2025-08-18,Shanghai,1,7.86,16.3,0
2025-08-19,Shanghai,1,12.87,1.67,0
2025-08-20,Shanghai,1,7.24,5.74,0
2025-08-21,Shanghai,1,6.92,53.84,0
2025-08-22,Shanghai,1,3.27,4.99,0
2025-08-23,Shanghai,1,7.22,14.86,0
2025-08-24,Shanghai,1,2.3,37.2,0
2025-08-25,Shanghai,2,0.59,47.54,0
2025-08-26,Shanghai,1,5.88,26.24,0
2025-08-27,Shanghai,1,0.76,28.02,0
2025-08-28,Shanghai,2,5.87,31.39,0
2025-08-29,Shanghai,1,0.17,24.82,0
2025-08-30,Shanghai,2,9.86,13.8,0
2025-08-31,Shanghai,2,3.91,33.96,0
2025-09-01,Shanghai,2,1.37,13.92,0
2025-09-02,Shanghai,1,4.1,35.99,0
2025-09-03,Shanghai,1,3.86,10.23,0
2025-09-04,Shanghai,1,11.31,24.9,0
2025-09-05,Shanghai,1,19.33,11.87,0
2025-09-06,Shanghai,1,10.8,1.95,0
2025-09-07,Shanghai,1,0.98,51.41,0
2025-09-08,Shanghai,1,2.05,7.7,0
2025-09-09,Shanghai,1,48.6,5.35,0
2025-09-10,Shanghai,1,4.0,1.39,0
2025-09-11,Shanghai,1,3.9,10.02,0
2025-09-12,Shanghai,1,12.9,9.2,0
2025-09-13,Shanghai,1,12.45,38.38,0
2025-09-14,Shanghai,1,1.07,22.53,0
2025-09-15,Shanghai,0,4.51,1.86,0
2025-09-16,Shanghai,0,0.62,5.1,0
2025-09-17,Shanghai,0,9.09,8.93,0
2025-09-18,Shanghai,0,0.39,26.04,0
2025-09-19,Shanghai,0,3.84,0.51,0
2025-09-20,Shanghai,0,10.4,4.29,0
2025-09-21,Shanghai,0,2.91,2.28,0
2025-09-22,Shanghai,0,6.21,7.86,0
2025-09-23,Shanghai,0,4.43,7.36,0
2025-09-24,Shanghai,0,10.0,13.03,0
2025-09-25,Shanghai,0,15.3,6.86,0
2025-09-26,Shanghai,1,9.69,14.81,0
2025-09-27,Shanghai,0,12.95,7.91,0
2025-09-28,Shanghai,1,3.32,2.36,0
2025-09-29,Shanghai,1,6.05,4.49,0
2025-09-30,Shanghai,1,4.58,5.32,0
2025-10-01,Shanghai,1,20.5,90.3,0
2025-10-02,Shanghai,1,13.04,1.88,0
2025-10-03,Shanghai,0,1.87,1.68,0
2025-10-04,Shanghai,1,3.6,0.3,0
2025-10-05,Shanghai,0,15.77,6.91,0
2025-10-06,Shanghai,0,1.38,14.12,0
2025-10-07,Shanghai,1,3.91,21.49,0
2025-10-08,Shanghai,1,3.5,13.09,0
2025-10-09,Shanghai,1,0.21,13.5,0
2025-10-10,Shanghai,1,6.84,10.06,0
2025-10-11,Shanghai,1,4.13,12.27,0
2025-10-12,Shanghai,1,1.01,19.09,0
2025-10-13,Shanghai,1,0.13,77.23,0
2025-10-14,Shanghai,0,2.76,23.14,0
2025-10-15,Shanghai,0,8.59,17.34,0
2025-10-16,Shanghai,0,7.72,23.61,0
2025-10-17,Shanghai,1,2.08,2.31,0
2025-10-18,Shanghai,0,1.81,17.48,0
2025-10-19,Shanghai,0,3.32,25.45,0
2025-10-20,Shanghai,0,0.48,0.72,0
2025-10-21,Shanghai,0,5.1,3.82,0
2025-10-22,Shanghai,0,1.49,14.11,0
2025-10-23,Shanghai,0,10.65,3.03,0
2025-10-24,Shanghai,0,5.22,3.37,0
2025-10-25,Shanghai,0,1.87,15.04,0
2025-10-26,Shanghai,0,8.29,14.64,0
2025-10-27,Shanghai,0,11.43,1.13,0
2025-10-28,Shanghai,0,3.92,4.83,0
2025-10-29,Shanghai,0,1.61,5.04,0
2025-10-30,Shanghai,0,16.6,1.47,0
2025-10-31,Shanghai,0,10.11,3.22,0
2025-11-01,Shanghai,0,12.2,0.33,0
2025-11-02,Shanghai,0,5.59,3.31,0
2025-11-03,Shanghai,0,5.22,5.88,0
2025-11-04,Shanghai,0,5.95,4.04,0
2025-11-05,Shanghai,0,0.9,15.19,0
2025-11-06,Shanghai,0,4.69,15.51,0
2025-11-07,Shanghai,0,0.95,8.27,0
2025-11-08,Shanghai,0,1.49,3.63,0
2025-11-09,Shanghai,0,1.98,0.43,0
2025-11-10,Shanghai,0,7.24,1.45,0
2025-11-11,Shanghai,0,3.6,14.79,0
2025-11-12,Shanghai,0,3.59,0.79,0
2025-11-13,Shanghai,0,5.38,0.42,0
2025-11-14,Shanghai,0,3.57,4.98,0
2025-11-15,Shanghai,0,6.3,18.5,0
2025-11-16,Shanghai,0,0.39,11.33,0
2025-11-17,Shanghai,0,2.55,17.33,0
2025-11-18,Shanghai,0,3.73,4.36,0
2025-11-19,Shanghai,0,0.58,6.49,0
2025-11-20,Shanghai,0,3.07,5.33,0
2025-11-21,Shanghai,0,3.13,11.74,0
2025-11-22,Shanghai,0,6.15,5.36,0
2025-11-23,Shanghai,0,1.97,12.92,0
2025-11-24,Shanghai,0,5.49,4.84,0
2025-11-25,Shanghai,0,6.84,4.11,0
2025-11-26,Shanghai,0,5.9,7.46,0
2025-11-27,Shanghai,0,1.6,2.44,0
2025-11-28,Shanghai,0,6.53,73.14,0
2025-11-29,Shanghai,0,6.01,7.05,0
2025-11-30,Shanghai,0,1.95,8.06,0
2025-12-01,Shanghai,0,1.33,7.83,0
2025-12-02,Shanghai,0,1.87,0.27,0
2025-12-03,Shanghai,0,0.87,8.65,0
2025-12-04,Shanghai,0,4.1,13.45,0
2025-12-05,Shanghai,0,3.71,7.17,0
2025-12-06,Shanghai,0,2.97,8.61,0
2025-12-07,Shanghai,0,1.75,7.27,0
2025-12-08,Shanghai,0,0.54,15.18,0
2025-12-09,Shanghai,0,11.44,4.67,0
2025-12-10,Shanghai,0,4.27,3.55,0
2025-12-11,Shanghai,0,7.59,5.78,0
2025-12-12,Shanghai,0,8.94,7.51,0
2025-12-13,Shanghai,0,7.64,6.04,0
2025-12-14,Shanghai,0,2.78,6.34,0
2025-12-15,Shanghai,0,4.99,8.66,0
2025-12-16,Shanghai,0,0.23,0.26,0
2025-12-17,Shanghai,0,8.52,37.65,0
2025-12-18,Shanghai,0,11.9,6.06,0
2025-12-19,Shanghai,0,13.69,7.8,0
2025-12-20,Shanghai,0,1.39,15.39,0
2025-12-21,Shanghai,0,1.25,5.78,0
2025-12-22,Shanghai,0,3.42,10.16,0
2025-12-23,Shanghai,0,5.12,34.61,0
2025-12-24,Shanghai,0,4.6,8.43,0
2025-12-25,Shanghai,0,9.99,17.27,0
2025-12-26,Shanghai,0,3.78,11.87,0
2025-12-27,Shanghai,0,3.64,5.92,0
2025-12-28,Shanghai,0,3.88,6.83,0
2025-12-29,Shanghai,0,2.83,1.99,0
2025-12-30,Shanghai,0,2.75,8.25,0
2025-12-31,Shanghai,0,1.93,6.22,0
2023-01-01,Rotterdam,0,16.04,0.01,0
2023-01-02,Rotterdam,0,0.47,4.04,0
2023-01-03,Rotterdam,0,0.07,11.74,0
2023-01-04,Rotterdam,0,0.95,0.16,0
2023-01-05,Rotterdam,0,3.02,6.27,0
2023-01-06,Rotterdam,0,3.72,7.19,0
2023-01-07,Rotterdam,0,5.19,0.54,0
2023-01-08,Rotterdam,0,4.41,11.26,0
2023-01-09,Rotterdam,0,1.88,31.19,0
2023-01-10,Rotterdam,0,6.13,26.49,0
2023-01-11,Rotterdam,0,0.34,1.91,0
2023-01-12,Rotterdam,0,0.17,1.0,0
2023-01-13,Rotterdam,0,0.67,13.77,0
2023-01-14,Rotterdam,0,0.69,34.58,0
2023-01-15,Rotterdam,0,2.42,0.29,0
2023-01-16,Rotterdam,0,4.57,3.9,0
2023-01-17,Rotterdam,0,18.92,2.01,0
2023-01-18,Rotterdam,0,1.29,4.15,0
2023-01-19,Rotterdam,0,4.51,13.43,0
