event_id,shipment_id,event_type,cause,severity,timestamp,duration_hours
386,378,transport_delay,border_delay,high,2024-11-06 01:17:11,55.41
387,378,supplier_failure,quality_issue,high,2024-11-06 14:54:45,41.26
388,379,weather_disruption,blizzard,high,2023-09-30 00:55:57,15.93
389,379,weather_disruption,hurricane,high,2023-10-03 14:04:04,31.15
390,379,weather_disruption,flooding,high,2023-10-04 02:32:47,18.33
391,379,supplier_failure,bankruptcy,high,2023-10-04 12:33:06,43.43
392,379,transport_delay,fuel_shortage,high,2023-10-04 21:10:09,34.48
393,380,supplier_failure,quality_issue,high,2023-03-23 03:15:13,41.22
394,381,supplier_failure,bankruptcy,medium,2023-06-24 22:56:15,10.87
395,383,supplier_failure,capacity_shortage,medium,2024-12-27 10:58:00,13.93
396,383,transport_delay,vehicle_breakdown,medium,2024-12-28 07:46:25,11.64
397,386,port_congestion,labor_strike,medium,2024-10-04 13:15:08,15.33
398,388,port_congestion,inspection_backlog,low,2025-09-08 05:32:50,7.91
399,391,port_congestion,equipment_failure,medium,2024-05-07 21:49:23,18.4
400,394,transport_delay,fuel_shortage,low,2024-04-24 01:19:38,2.83
401,395,transport_delay,border_delay,medium,2025-04-12 13:23:13,9.27
402,401,transport_delay,fuel_shortage,high,2025-03-29 00:42:03,29.2
403,401,supplier_failure,quality_issue,high,2025-03-29 23:50:42,5.48
404,404,weather_disruption,blizzard,low,2024-11-29 02:59:31,2.63
405,405,supplier_failure,capacity_shortage,low,2024-09-10 05:37:57,3.58
406,406,supplier_failure,production_halt,low,2024-06-08 23:08:56,7.48
407,408,transport_delay,road_closure,low,2024-11-19 03:23:24,2.48
408,409,weather_disruption,blizzard,medium,2024-10-29 19:00:00,13.74
409,410,transport_delay,fuel_shortage,medium,2024-11-27 06:21:00,8.18
410,412,port_congestion,high_demand,medium,2025-09-29 16:09:39,6.26
411,412,transport_delay,road_closure,medium,2025-09-29 21:55:11,19.2
412,414,transport_delay,fuel_shortage,medium,2023-02-01 12:32:56,10.54
413,416,port_congestion,equipment_failure,high,2023-11-18 13:03:00,21.54
414,416,supplier_failure,production_halt,high,2023-11-21 16:29:23,21.16
415,416,transport_delay,border_delay,high,2023-11-22 18:43:07,12.23
416,416,weather_disruption,hurricane,high,2023-11-24 11:30:42,78.16
417,419,transport_delay,road_closure,medium,2025-03-29 16:52:30,13.87
418,419,transport_delay,fuel_shortage,medium,2025-03-29 19:13:21,9.28
419,419,transport_delay,vehicle_breakdown,medium,2025-03-29 23:32:51,16.11
420,419,weather_disruption,blizzard,medium,2025-03-30 08:11:34,12.83
421,419,transport_delay,border_delay,medium,2025-03-30 14:05:41,10.7
422,421,supplier_failure,quality_issue,medium,2023-02-11 14:17:57,38.02
423,422,supplier_failure,capacity_shortage,medium,2023-03-22 17:34:32,8.85
424,423,supplier_failure,capacity_shortage,medium,2023-06-08 09:36:57,15.67
425,424,supplier_failure,production_halt,medium,2023-12-31 09:54:56,12.49
426,426,transport_delay,road_closure,medium,2024-08-08 03:40:52,14.01
427,426,transport_delay,road_closure,medium,2024-08-08 17:56:16,12.5
428,428,weather_disruption,hurricane,medium,2024-06-30 16:01:54,13.21
429,429,transport_delay,road_closure,medium,2023-07-12 08:11:43,8.78
430,429,supplier_failure,capacity_shortage,medium,2023-07-12 08:15:11,13.42
431,429,transport_delay,fuel_shortage,medium,2023-07-12 13:27:58,24.6
432,430,transport_delay,fuel_shortage,high,2025-09-03 23:08:03,50.55
433,433,transport_delay,road_closure,low,2024-04-24 19:07:25,2.69
434,434,port_congestion,equipment_failure,low,2024-08-12 10:37:43,3.83
435,434,port_congestion,labor_strike,low,2024-08-12 14:48:33,8.24
436,435,port_congestion,high_demand,low,2025-05-24 06:47:58,6.3
437,436,supplier_failure,production_halt,medium,2023-07-22 01:33:47,6.57
438,438,weather_disruption,hurricane,medium,2024-06-07 01:39:38,19.39
439,439,transport_delay,fuel_shortage,medium,2023-11-21 16:12:58,8.48
440,440,weather_disruption,flooding,high,2025-08-07 05:58:53,58.51
441,443,port_congestion,labor_strike,medium,2025-02-22 05:37:39,9.08
442,444,port_congestion,inspection_backlog,medium,2024-01-07 07:49:49,14.9
443,444,weather_disruption,severe_storm,medium,2024-01-07 12:52:20,12.9
444,445,transport_delay,fuel_shortage,medium,2024-08-05 18:48:42,22.87
445,447,transport_delay,vehicle_breakdown,medium,2024-10-29 01:00:49,14.08
446,447,transport_delay,vehicle_breakdown,medium,2024-10-30 03:42:51,7.29
447,447,transport_delay,border_delay,medium,2024-10-31 11:57:01,29.96
448,452,supplier_failure,production_halt,medium,2025-01-06 13:33:08,12.87
449,452,supplier_failure,quality_issue,medium,2025-01-07 02:55:42,49.08
450,452,port_congestion,labor_strike,medium,2025-01-07 07:53:37,9.52
451,455,supplier_failure,capacity_shortage,medium,2024-03-08 20:32:57,7.88
452,456,transport_delay,road_closure,medium,2023-02-11 07:35:19,2.29
453,457,supplier_failure,capacity_shortage,medium,2025-03-21 22:19:25,7.05
454,459,port_congestion,labor_strike,medium,2023-09-09 22:46:21,32.73
455,461,transport_delay,vehicle_breakdown,high,2023-08-20 06:43:43,18.04
456,461,port_congestion,inspection_backlog,high,2023-08-20 16:15:22,43.35
457,461,port_congestion,inspection_backlog,high,2023-08-23 00:52:35,21.28
458,461,supplier_failure,capacity_shortage,high,2023-08-23 09:15:06,30.32
459,461,transport_delay,fuel_shortage,high,2023-08-23 17:05:05,8.26
460,461,supplier_failure,production_halt,high,2023-08-25 09:02:12,11.33
461,461,weather_disruption,flooding,high,2023-08-26 04:21:58,31.11
462,462,transport_delay,border_delay,medium,2025-11-26 00:56:50,3.51
463,463,transport_delay,border_delay,high,2024-04-04 03:51:03,8.13
464,463,transport_delay,road_closure,high,2024-04-06 22:27:58,25.68
465,463,transport_delay,border_delay,high,2024-04-07 13:13:24,40.88
466,463,transport_delay,vehicle_breakdown,high,2024-04-09 01:27:07,50.0
467,463,weather_disruption,flooding,high,2024-04-10 03:54:44,26.51
468,463,transport_delay,fuel_shortage,high,2024-04-10 04:11:10,32.54
469,463,transport_delay,road_closure,high,2024-04-10 16:55:16,99.2
470,463,weather_disruption,flooding,high,2024-04-11 11:25:52,29.86
471,464,supplier_failure,quality_issue,medium,2024-02-09 17:37:38,10.72
472,468,supplier_failure,quality_issue,low,2025-08-27 14:17:49,13.29
473,469,transport_delay,fuel_shortage,low,2024-09-18 02:59:41,4.11
474,470,port_congestion,equipment_failure,low,2024-12-29 01:43:26,6.82
475,470,supplier_failure,capacity_shortage,low,2024-12-29 03:59:17,4.03
476,477,port_congestion,high_demand,medium,2024-12-29 05:01:58,17.58
477,479,transport_delay,border_delay,medium,2025-03-05 06:14:17,13.56
478,479,supplier_failure,quality_issue,medium,2025-03-06 04:39:32,20.09
479,479,transport_delay,fuel_shortage,medium,2025-03-06 07:39:29,9.92
480,482,transport_delay,border_delay,high,2023-05-04 05:04:00,77.8
481,482,transport_delay,road_closure,high,2023-05-04 12:30:49,39.88
482,482,transport_delay,vehicle_breakdown,high,2023-05-04 13:35:28,72.59
483,482,weather_disruption,severe_storm,high,2023-05-07 07:54:26,9.18
484,482,weather_disruption,fog,high,2023-05-07 12:07:58,15.4
485,482,weather_disruption,severe_storm,high,2023-05-15 05:11:29,24.95
486,483,transport_delay,border_delay,high,2024-08-03 00:42:33,32.2
487,483,port_congestion,equipment_failure,high,2024-08-05 14:17:14,25.92
488,483,port_congestion,equipment_failure,high,2024-08-05 14:48:46,39.33
489,484,supplier_failure,quality_issue,high,2023-05-13 14:28:11,28.77
490,484,weather_disruption,hurricane,high,2023-05-14 11:12:32,12.18
491,489,port_congestion,labor_strike,low,2025-11-27 18:36:40,7.49
492,490,port_congestion,high_demand,high,2024-08-22 22:57:43,10.61
493,490,port_congestion,equipment_failure,high,2024-08-24 03:22:50,44.52
494,490,port_congestion,inspection_backlog,high,2024-08-24 04:31:40,26.43
495,490,port_congestion,equipment_failure,high,2024-08-25 16:14:39,67.42
496,491,transport_delay,vehicle_breakdown,high,2024-11-14 23:19:30,22.32
497,491,weather_disruption,blizzard,high,2024-11-15 03:12:21,85.51
498,491,port_congestion,inspection_backlog,high,2024-11-16 15:54:10,15.35
499,494,transport_delay,fuel_shortage,medium,2023-08-24 04:52:28,22.95
500,495,supplier_failure,bankruptcy,high,2025-10-13 01:21:48,23.19
501,495,port_congestion,high_demand,high,2025-10-15 01:37:03,22.67
502,496,transport_delay,fuel_shortage,medium,2025-02-04 13:09:00,24.22
503,499,weather_disruption,flooding,medium,2024-08-01 03:15:19,6.92
504,500,supplier_failure,quality_issue,medium,2023-01-09 11:44:31,10.18
505,500,transport_delay,fuel_shortage,medium,2023-01-09 17:09:35,13.43
506,500,transport_delay,border_delay,medium,2023-01-09 22:08:57,17.51
507,500,transport_delay,vehicle_breakdown,medium,2023-01-10 11:18:37,7.09
508,502,weather_disruption,flooding,medium,2023-06-05 23:40:06,10.49
509,504,transport_delay,vehicle_breakdown,medium,2025-11-09 12:01:38,12.76
510,510,port_congestion,labor_strike,medium,2023-02-21 11:48:35,5.24
511,511,port_congestion,equipment_failure,medium,2025-06-17 18:22:24,5.22
512,513,supplier_failure,production_halt,high,2025-02-03 08:06:54,13.63
513,513,port_congestion,equipment_failure,high,2025-02-04 05:45:33,66.68
514,514,transport_delay,road_closure,medium,2023-05-20 05:32:15,19.98
515,516,transport_delay,road_closure,high,2025-01-06 06:59:35,42.41
516,519,transport_delay,vehicle_breakdown,medium,2024-05-03 18:38:49,122.43
517,519,port_congestion,high_demand,medium,2024-05-03 22:18:20,17.93
518,519,weather_disruption,blizzard,medium,2024-05-05 02:44:25,13.56
519,523,transport_delay,road_closure,medium,2024-11-17 04:30:23,4.0
520,523,transport_delay,fuel_shortage,medium,2024-11-17 18:34:29,16.61
521,524,transport_delay,road_closure,high,2024-08-04 03:59:35,200.0
522,525,transport_delay,road_closure,high,2023-11-12 07:41:43,49.09
523,525,transport_delay,road_closure,high,2023-11-12 13:14:29,61.01
524,530,transport_delay,road_closure,medium,2024-09-14 12:32:52,14.27
525,534,port_congestion,labor_strike,medium,2023-07-30 13:03:58,18.33
526,535,port_congestion,equipment_failure,medium,2023-04-06 05:50:45,7.43
527,536,transport_delay,fuel_shortage,medium,2024-12-23 07:05:33,23.98
528,536,port_congestion,labor_strike,medium,2024-12-23 07:45:12,9.28
529,540,supplier_failure,production_halt,low,2024-02-17 13:25:20,2.35
530,540,transport_delay,border_delay,low,2024-02-17 14:37:55,6.16
531,544,port_congestion,labor_strike,high,2023-12-20 22:16:52,25.72
532,544,transport_delay,vehicle_breakdown,high,2023-12-21 19:36:44,70.26
533,544,port_congestion,inspection_backlog,high,2023-12-22 00:51:14,17.05
534,544,port_congestion,high_demand,high,2023-12-22 21:24:07,20.88
535,545,transport_delay,vehicle_breakdown,medium,2024-09-28 22:41:34,11.38
536,545,port_congestion,equipment_failure,medium,2024-09-29 14:57:33,11.94
537,545,port_congestion,high_demand,medium,2024-09-29 15:06:38,12.65
538,552,port_congestion,labor_strike,medium,2023-05-06 09:06:40,29.93
539,553,transport_delay,border_delay,high,2025-01-18 04:03:30,47.09
540,553,port_congestion,high_demand,high,2025-01-19 03:52:35,43.0
541,553,supplier_failure,capacity_shortage,high,2025-01-19 15:27:48,23.57
542,553,supplier_failure,capacity_shortage,high,2025-01-20 06:33:51,28.11
543,553,port_congestion,equipment_failure,high,2025-01-20 09:31:03,16.24
544,555,port_congestion,equipment_failure,medium,2025-10-29 08:57:01,6.89
545,556,port_congestion,equipment_failure,medium,2025-10-20 05:22:30,14.34
546,557,transport_delay,fuel_shortage,low,2024-04-02 07:56:28,7.66
547,558,supplier_failure,bankruptcy,medium,2023-12-07 03:56:43,19.41
548,561,port_congestion,labor_strike,medium,2023-05-03 17:07:54,17.88
549,566,port_congestion,high_demand,medium,2024-07-27 04:12:46,33.24
550,569,supplier_failure,production_halt,high,2025-02-26 08:43:21,14.73
551,569,transport_delay,border_delay,high,2025-02-27 01:04:49,16.46
552,570,weather_disruption,flooding,high,2023-07-21 07:40:27,52.22
553,570,port_congestion,high_demand,high,2023-07-21 21:06:26,50.82
554,571,weather_disruption,flooding,high,2023-04-26 11:30:49,61.53
555,572,port_congestion,labor_strike,medium,2023-01-31 05:27:34,3.54
556,572,port_congestion,labor_strike,medium,2023-02-01 06:29:04,24.45
557,573,port_congestion,labor_strike,high,2023-02-19 03:42:28,13.6
558,573,port_congestion,equipment_failure,high,2023-02-21 00:14:04,110.26
559,573,weather_disruption,fog,high,2023-02-24 01:10:20,89.01
560,574,transport_delay,fuel_shortage,medium,2024-08-21 09:31:00,11.7
561,575,transport_delay,border_delay,high,2023-04-24 00:08:43,40.63
562,575,supplier_failure,production_halt,high,2023-04-25 23:05:42,67.5
563,575,port_congestion,inspection_backlog,high,2023-04-29 06:28:17,19.64
564,575,supplier_failure,production_halt,high,2023-05-02 00:07:09,62.15
565,575,transport_delay,vehicle_breakdown,high,2023-05-02 06:06:52,33.95
566,575,transport_delay,border_delay,high,2023-05-03 06:49:18,19.86
567,575,port_congestion,inspection_backlog,high,2023-05-03 16:51:10,11.95
568,576,transport_delay,fuel_shortage,high,2023-10-24 09:38:42,64.55
569,576,supplier_failure,production_halt,high,2023-10-29 15:07:57,74.21
570,581,weather_disruption,flooding,high,2023-05-30 02:43:46,28.4
571,581,transport_delay,border_delay,high,2023-05-31 15:04:16,27.86
572,581,supplier_failure,production_halt,high,2023-06-01 14:42:17,112.28
573,582,transport_delay,border_delay,medium,2023-09-30 10:21:36,6.1
574,582,transport_delay,border_delay,medium,2023-10-01 04:25:04,8.77
575,582,transport_delay,fuel_shortage,medium,2023-10-01 14:13:52,7.69
576,582,transport_delay,fuel_shortage,medium,2023-10-02 00:24:13,4.13
577,585,supplier_failure,production_halt,low,2025-08-14 17:35:55,7.76
578,586,transport_delay,vehicle_breakdown,low,2025-09-15 07:35:53,4.93
579,589,port_congestion,labor_strike,low,2025-01-25 07:07:36,4.06
580,591,transport_delay,fuel_shortage,medium,2025-01-04 00:40:48,7.1
581,592,transport_delay,border_delay,medium,2024-08-04 03:37:51,7.98
582,592,port_congestion,labor_strike,medium,2024-08-05 00:43:10,11.89
583,592,port_congestion,labor_strike,medium,2024-08-05 06:33:10,12.42
584,593,weather_disruption,hurricane,high,2024-08-18 10:23:46,29.48
585,593,port_congestion,inspection_backlog,high,2024-08-20 05:19:45,83.11
586,593,transport_delay,road_closure,high,2024-08-20 19:51:45,34.13
587,594,supplier_failure,quality_issue,low,2023-10-02 01:00:36,4.01
588,595,transport_delay,fuel_shortage,low,2024-04-29 16:05:14,4.48
589,597,supplier_failure,bankruptcy,medium,2023-04-06 15:44:24,6.4
590,597,transport_delay,road_closure,medium,2023-04-06 23:09:04,5.89
591,598,weather_disruption,hurricane,medium,2023-03-26 23:17:10,9.72
592,602,weather_disruption,fog,low,2024-09-23 00:52:09,2.4
593,602,supplier_failure,capacity_shortage,low,2024-09-23 01:18:21,3.32
594,604,transport_delay,border_delay,high,2023-06-30 20:30:51,33.73
595,604,weather_disruption,flooding,high,2023-07-01 15:02:33,41.43
596,604,transport_delay,vehicle_breakdown,high,2023-07-03 18:13:26,23.81
597,604,supplier_failure,production_halt,high,2023-07-03 23:45:01,30.43
598,604,supplier_failure,bankruptcy,high,2023-07-04 20:28:58,41.99
599,605,port_congestion,high_demand,high,2023-12-16 23:39:27,83.59
600,605,weather_disruption,severe_storm,high,2023-12-20 21:59:56,51.55
601,606,weather_disruption,blizzard,low,2023-09-30 20:58:51,7.44
602,609,transport_delay,road_closure,low,2025-06-10 03:19:05,2.93
603,610,port_congestion,equipment_failure,high,2024-05-25 13:38:44,76.25
604,611,transport_delay,road_closure,medium,2024-12-20 11:44:49,9.21
605,612,supplier_failure,production_halt,medium,2023-12-11 11:41:25,17.29
606,613,weather_disruption,blizzard,low,2025-07-11 13:16:43,7.85
607,614,weather_disruption,flooding,medium,2023-03-21 20:15:50,16.09
608,614,supplier_failure,quality_issue,medium,2023-03-21 20:23:53,10.74
609,618,transport_delay,border_delay,low,2025-03-16 07:27:39,7.41
610,618,weather_disruption,severe_storm,low,2025-03-16 11:18:53,6.46
611,619,supplier_failure,production_halt,low,2024-05-28 08:37:58,6.16
612,620,transport_delay,road_closure,high,2023-03-29 16:26:10,27.89
613,626,port_congestion,inspection_backlog,medium,2023-10-25 11:57:34,6.4
614,626,transport_delay,vehicle_breakdown,medium,2023-10-26 01:52:58,12.68
615,626,weather_disruption,blizzard,medium,2023-10-26 02:02:54,7.88
616,627,port_congestion,equipment_failure,medium,2023-07-17 02:05:06,19.48
617,629,transport_delay,road_closure,low,2024-06-30 16:49:04,4.03
618,631,transport_delay,road_closure,medium,2023-05-20 23:20:11,26.12
619,638,transport_delay,road_closure,medium,2025-09-27 03:27:26,6.75
620,638,supplier_failure,production_halt,medium,2025-09-28 02:17:58,6.67
621,638,supplier_failure,production_halt,medium,2025-09-29 17:01:15,4.12
622,639,port_congestion,high_demand,low,2023-04-30 01:13:50,6.45
623,639,transport_delay,road_closure,low,2023-04-30 07:36:36,4.09
624,640,port_congestion,inspection_backlog,medium,2023-09-03 04:38:02,11.63
625,640,supplier_failure,capacity_shortage,medium,2023-09-03 06:51:39,4.44
626,640,transport_delay,border_delay,medium,2023-09-03 09:40:54,17.08
627,642,port_congestion,high_demand,high,2025-06-14 03:37:10,44.42
628,642,weather_disruption,hurricane,high,2025-06-15 10:38:51,28.51
629,642,transport_delay,road_closure,high,2025-06-16 01:34:25,23.06
630,642,port_congestion,equipment_failure,high,2025-06-16 13:44:13,17.48
631,642,weather_disruption,blizzard,high,2025-06-20 18:22:11,22.54
632,644,transport_delay,fuel_shortage,medium,2024-04-07 03:09:29,8.08
633,647,port_congestion,high_demand,medium,2024-04-08 04:45:21,11.85
634,648,supplier_failure,quality_issue,high,2025-03-07 10:20:50,35.88
635,648,transport_delay,border_delay,high,2025-03-07 17:50:18,60.18
636,649,port_congestion,inspection_backlog,high,2024-05-31 15:42:56,24.69
637,649,transport_delay,road_closure,high,2024-06-01 05:40:53,26.54
638,649,transport_delay,fuel_shortage,high,2024-06-02 07:37:31,42.58
639,649,supplier_failure,bankruptcy,high,2024-06-02 10:57:29,35.22
640,649,transport_delay,vehicle_breakdown,high,2024-06-02 21:24:18,77.74
641,650,supplier_failure,quality_issue,medium,2023-01-28 02:04:59,6.79
642,652,supplier_failure,quality_issue,medium,2025-08-30 05:08:02,6.46
643,653,port_congestion,inspection_backlog,low,2023-03-02 03:12:06,7.67
644,653,port_congestion,equipment_failure,low,2023-03-02 07:13:28,6.49
645,653,transport_delay,border_delay,low,2023-03-02 10:02:58,3.09
646,654,transport_delay,fuel_shortage,high,2024-06-16 22:07:52,67.11
