shipment_id,supplier_id,port_id,ship_date,expected_delivery_date,actual_delivery_date,distance_km,transport_mode,traffic_level,weather_severity,port_congestion,supplier_risk,delayed,delay_hours
255,36,16,2024-09-25,2024-10-21,2024-10-25,2057.97,truck,4,1,0.378,0.0168,1,90.56
256,38,15,2025-07-16,2025-07-31,2025-08-04,9150.58,air,5,2,0.5211,0.1178,1,98.7
257,4,11,2025-09-06,2025-10-31,2025-11-03,8991.31,ship,5,1,0.2109,0.2301,1,70.6
258,48,2,2025-05-29,2025-06-20,2025-06-20,9156.8,air,1,1,0.2786,0.5295,0,2.73
259,19,1,2024-11-21,2024-12-07,2024-12-08,571.94,truck,5,0,0.6269,0.2562,1,25.06
260,47,3,2025-02-04,2025-03-05,2025-03-19,1604.09,truck,5,1,0.7013,0.1768,1,325.63
261,45,3,2025-05-21,2025-06-04,2025-06-05,516.45,truck,4,0,0.5944,0.1051,1,18.93
262,16,6,2024-04-05,2024-05-05,2024-05-06,1222.79,truck,1,0,0.5387,0.3266,1,31.91
263,48,14,2023-11-21,2023-12-07,2023-12-07,787.39,truck,2,0,0.5727,0.5295,0,2.54
264,21,16,2025-06-03,2025-06-20,2025-06-21,1338.33,truck,3,1,0.7874,0.1211,1,28.05
265,28,19,2023-11-14,2024-01-24,2024-01-25,20000.0,ship,4,0,0.2824,0.183,1,18.85
266,35,4,2025-06-02,2025-06-28,2025-07-01,768.21,truck,1,2,0.5871,0.4038,1,77.06
267,50,20,2023-03-24,2023-04-11,2023-04-11,520.01,truck,5,0,0.6113,0.1476,0,2.83
268,35,1,2023-07-18,2023-08-13,2023-08-14,364.67,truck,2,2,0.6286,0.4038,1,24.45
269,46,13,2024-02-12,2024-03-07,2024-03-08,15188.46,air,3,1,0.251,0.0911,1,12.76
270,11,17,2023-10-17,2023-11-10,2023-11-11,3959.38,ship,4,1,0.3027,0.163,1,14.97
271,14,8,2024-09-10,2024-12-01,2024-12-01,20000.0,ship,2,0,0.5402,0.2082,0,1.85
272,5,13,2024-04-21,2024-05-25,2024-05-27,2303.81,ship,5,1,0.4358,0.2606,1,56.82
273,46,16,2025-04-05,2025-05-13,2025-05-13,7588.9,ship,3,0,0.4469,0.0911,0,1.41
274,6,20,2025-08-06,2025-08-30,2025-08-30,825.78,truck,4,0,0.5555,0.3463,0,2.23
275,6,18,2023-01-10,2023-02-04,2023-02-11,571.62,truck,5,0,0.4533,0.3463,1,156.8
276,13,3,2023-09-04,2023-10-04,2023-10-04,5509.25,ship,1,1,0.5875,0.1757,0,1.59
277,14,9,2024-10-04,2024-11-04,2024-11-05,1938.25,ship,3,0,0.5846,0.2082,1,12.24
278,36,15,2024-04-02,2024-04-24,2024-04-24,5853.91,air,1,1,0.4548,0.0168,0,1.75
279,15,4,2025-08-21,2025-09-20,2025-10-02,837.25,truck,5,2,0.4728,0.1012,1,295.39
280,5,10,2024-01-09,2024-03-31,2024-04-01,20000.0,ship,2,0,0.5071,0.2606,1,28.58
281,18,20,2024-08-17,2024-08-29,2024-09-15,1739.0,truck,5,0,0.5951,0.0465,1,406.3
282,39,19,2024-11-26,2024-12-16,2024-12-17,416.17,truck,1,1,0.4556,0.2906,1,24.25
283,37,5,2024-05-05,2024-06-05,2024-06-05,707.61,truck,1,1,0.5656,0.1502,0,2.79
284,6,17,2024-09-19,2024-10-14,2024-10-14,528.74,truck,1,1,0.2572,0.3463,0,2.6
285,40,13,2024-09-20,2024-10-28,2024-10-29,7758.28,ship,4,1,0.3961,0.1206,1,13.88
286,13,1,2024-12-29,2025-02-12,2025-02-14,10400.51,ship,5,0,0.5913,0.1757,1,37.53
287,26,19,2023-08-08,2023-08-29,2023-08-31,537.75,truck,4,0,0.1689,0.1577,1,48.03
288,27,10,2023-08-11,2023-09-05,2023-09-07,1247.04,truck,4,1,0.8197,0.1179,1,44.59
289,30,5,2024-01-06,2024-01-27,2024-01-27,11069.23,air,5,0,0.4016,0.3611,0,4.22
290,10,13,2024-08-26,2024-09-16,2024-09-19,331.52,truck,4,0,0.3601,0.335,1,72.62
291,15,6,2025-04-27,2025-05-28,2025-05-28,451.71,truck,5,1,0.6932,0.1012,0,1.67
292,49,20,2023-08-03,2023-08-22,2023-08-22,1838.25,truck,4,0,0.6849,0.0836,0,1.72
293,5,7,2024-09-15,2024-10-18,2024-10-22,2943.98,ship,2,1,0.5687,0.2606,1,85.57
294,6,13,2024-05-07,2024-06-02,2024-06-02,594.5,truck,4,0,0.4069,0.3463,0,2.13
295,10,16,2025-02-03,2025-02-28,2025-03-03,1611.36,truck,4,1,0.8003,0.335,1,65.74
296,25,11,2025-09-10,2025-10-09,2025-10-13,3423.04,truck,1,1,0.3455,0.3294,1,106.95
297,10,9,2024-12-18,2025-01-12,2025-01-12,908.27,truck,1,1,0.5131,0.335,1,10.58
298,29,8,2024-07-11,2024-08-01,2024-08-08,797.73,truck,5,2,0.4121,0.223,1,163.7
299,31,14,2024-08-12,2024-08-30,2024-09-03,353.8,truck,3,1,0.3804,0.2757,1,94.18
300,50,8,2024-02-15,2024-03-08,2024-03-13,428.85,truck,4,1,0.2627,0.1476,1,124.39
301,2,12,2024-03-20,2024-04-01,2024-04-03,662.3,truck,5,0,0.252,0.3485,1,59.2
302,42,6,2024-12-27,2025-01-11,2025-01-16,355.2,truck,2,1,0.4272,0.2372,1,130.97
303,39,19,2025-02-21,2025-03-14,2025-03-14,1197.01,truck,4,1,0.4033,0.2906,0,3.18
304,21,2,2024-05-23,2024-06-08,2024-06-08,1779.7,air,3,2,0.4739,0.1211,0,1.55
305,26,18,2025-09-27,2025-10-19,2025-10-21,1468.6,truck,1,0,0.503,0.1577,1,36.82
306,15,2,2025-03-04,2025-04-18,2025-04-18,5501.67,ship,1,0,0.4196,0.1012,0,2.57
307,30,20,2024-07-30,2024-08-18,2024-08-20,675.85,truck,1,0,0.6531,0.3611,1,39.72
308,31,18,2025-04-04,2025-04-25,2025-04-25,2015.44,ship,3,0,0.6253,0.2757,0,2.78
309,7,16,2024-01-07,2024-01-29,2024-02-04,1300.53,truck,4,0,0.8259,0.2727,1,154.16
310,2,8,2025-03-02,2025-03-17,2025-03-20,561.07,truck,3,0,0.3409,0.3485,1,71.09
311,22,15,2024-12-21,2025-01-09,2025-01-09,2033.5,truck,2,0,0.5442,0.1904,0,4.83
312,13,8,2024-06-05,2024-06-20,2024-06-22,374.61,truck,4,1,0.4961,0.1757,1,55.7
313,38,9,2024-11-26,2024-12-21,2024-12-21,3808.48,ship,5,0,0.6374,0.1178,0,2.87
314,12,7,2023-10-23,2023-11-25,2023-11-26,2232.48,truck,5,1,0.3054,0.2771,1,27.33
315,31,6,2025-11-23,2025-12-22,2025-12-22,4445.56,ship,2,0,0.2882,0.2757,0,2.52
316,31,15,2025-02-08,2025-02-28,2025-03-02,1392.73,truck,2,0,0.4575,0.2757,1,48.42
317,32,8,2023-11-25,2024-02-01,2024-02-01,15153.67,ship,5,0,0.3311,0.299,0,1.06
318,38,18,2023-02-01,2023-02-17,2023-02-17,387.92,truck,3,0,0.5701,0.1178,0,1.95
319,32,7,2023-06-10,2023-07-08,2023-07-08,2504.15,truck,4,1,0.0,0.299,0,3.93
320,38,7,2025-06-24,2025-07-10,2025-07-12,444.06,truck,1,0,0.0973,0.1178,1,44.69
321,42,12,2024-02-04,2024-02-25,2024-02-27,2391.67,truck,4,0,0.2326,0.2372,1,48.9
322,16,5,2025-07-13,2025-08-22,2025-08-24,5208.05,ship,3,1,0.4858,0.3266,1,49.95
323,8,1,2024-06-15,2024-07-05,2024-07-06,335.52,truck,3,1,0.9137,0.1094,1,29.61
324,10,13,2024-02-24,2024-03-24,2024-03-24,3970.13,truck,3,1,0.3662,0.335,0,2.41
325,38,15,2023-12-08,2023-12-22,2023-12-22,522.19,truck,3,0,0.6056,0.1178,0,3.22
326,43,17,2023-12-31,2024-01-27,2024-01-27,1596.8,ship,2,0,0.3004,0.1166,0,1.02
327,38,4,2024-02-23,2024-03-13,2024-03-16,1030.34,truck,4,1,0.6403,0.1178,1,67.84
328,14,13,2023-07-06,2023-08-06,2023-08-09,2662.51,ship,5,1,0.343,0.2082,1,78.23
329,10,9,2024-06-19,2024-07-20,2024-07-24,2340.62,ship,5,2,0.8642,0.335,1,103.07
330,42,11,2025-06-24,2025-07-11,2025-07-13,866.92,truck,3,2,0.6049,0.2372,1,41.72
331,10,20,2024-09-06,2024-10-02,2024-10-04,1169.88,truck,2,0,0.5284,0.335,1,43.67
332,27,16,2023-02-09,2023-04-08,2023-04-08,13141.98,ship,2,0,0.7343,0.1179,0,1.99
333,2,10,2023-08-31,2023-09-13,2023-09-13,2412.01,truck,2,0,0.5095,0.3485,0,2.17
334,5,17,2024-03-17,2024-05-05,2024-05-10,8871.18,ship,2,1,0.2592,0.2606,1,116.49
335,5,20,2024-03-31,2024-05-29,2024-05-29,11621.63,ship,2,0,0.5358,0.2606,0,1.79
336,12,11,2024-07-23,2024-08-24,2024-08-27,729.26,truck,3,2,0.178,0.2771,1,74.74
337,40,2,2024-10-30,2024-11-19,2024-11-19,1779.53,air,5,1,0.2208,0.1206,0,2.09
338,2,11,2024-03-21,2024-04-02,2024-04-04,628.15,truck,3,1,0.4955,0.3485,1,44.94
339,17,4,2024-09-11,2024-12-18,2024-12-19,20000.0,ship,1,0,0.492,0.1135,1,29.58
340,11,8,2025-06-21,2025-07-10,2025-07-10,1235.25,truck,3,2,0.3931,0.163,0,2.11
341,13,13,2025-06-05,2025-06-20,2025-07-02,771.62,truck,5,0,0.3738,0.1757,1,291.11
342,13,3,2023-06-08,2023-06-25,2023-06-27,2155.93,truck,5,0,0.4982,0.1757,1,43.11
343,4,18,2023-04-15,2023-05-16,2023-05-17,750.08,truck,3,1,0.5672,0.2301,1,34.61
344,7,4,2023-11-19,2023-12-20,2023-12-22,3699.1,ship,4,1,0.398,0.2727,1,51.73
345,28,7,2023-11-17,2023-12-05,2023-12-05,2592.15,air,1,2,0.1984,0.183,0,1.97
346,29,5,2025-03-22,2025-04-14,2025-04-14,458.9,truck,4,1,0.7258,0.223,1,11.04
347,8,15,2024-04-28,2024-07-18,2024-07-19,20000.0,ship,1,1,0.4812,0.1094,1,18.98
348,5,13,2023-08-08,2023-09-06,2023-09-08,1135.59,truck,2,0,0.4882,0.2606,1,43.09
349,5,15,2024-04-27,2024-05-24,2024-05-24,980.21,truck,2,1,0.4326,0.2606,0,3.55
350,44,8,2023-10-31,2023-12-06,2023-12-06,8312.79,ship,3,0,0.1814,0.0719,0,3.49
351,4,13,2024-05-11,2024-06-16,2024-06-17,1723.89,truck,2,0,0.4215,0.2301,1,27.6
352,33,10,2025-07-15,2025-08-22,2025-08-24,9545.23,ship,5,2,0.2042,0.1674,1,50.73
353,31,18,2024-11-11,2024-12-02,2024-12-02,1854.07,ship,3,0,0.8002,0.2757,0,2.13
354,6,5,2023-07-11,2023-08-06,2023-08-06,546.94,truck,4,1,0.5278,0.3463,0,2.41
355,16,5,2024-03-02,2024-03-29,2024-03-30,3352.99,air,5,1,0.6502,0.3266,1,24.09
356,6,5,2023-01-13,2023-02-17,2023-02-17,3202.09,ship,2,0,0.3532,0.3463,0,3.23
357,37,14,2025-11-26,2025-12-25,2025-12-25,398.66,truck,3,0,0.3382,0.1502,0,2.65
358,38,13,2023-06-21,2023-07-10,2023-07-10,2066.59,truck,1,1,0.6274,0.1178,0,2.45
359,14,9,2024-10-31,2024-12-19,2024-12-20,8506.04,ship,5,1,0.681,0.2082,1,34.39
360,1,20,2024-09-21,2024-10-14,2024-10-14,4127.91,air,5,0,0.5312,0.2492,0,2.4
361,31,16,2024-09-09,2024-10-24,2024-10-26,9726.73,ship,3,2,0.479,0.2757,1,37.22
362,26,1,2023-03-19,2023-04-21,2023-04-21,5564.32,ship,2,0,0.4428,0.1577,0,1.57
363,9,13,2023-07-16,2023-08-23,2023-08-30,7100.37,ship,5,0,0.4314,0.1382,1,174.14
364,48,8,2025-08-06,2025-08-22,2025-08-22,2026.15,air,4,0,0.6739,0.5295,0,5.95
365,8,2,2024-11-30,2024-12-22,2024-12-22,354.87,truck,2,0,0.3164,0.1094,0,2.58
366,36,11,2023-12-11,2023-12-31,2024-01-01,337.46,truck,2,0,0.6877,0.0168,1,34.17
367,14,17,2024-06-27,2024-08-10,2024-08-10,6490.98,ship,2,1,0.2036,0.2082,0,1.55
368,13,16,2024-08-19,2024-09-02,2024-09-04,3681.23,air,1,1,0.7609,0.1757,1,42.02
369,41,12,2023-03-19,2023-04-13,2023-04-18,20000.0,air,3,0,0.2255,0.5395,1,125.2
370,35,12,2024-09-19,2024-10-12,2024-10-15,1012.08,truck,1,1,0.2479,0.4038,1,68.79
371,10,3,2024-05-10,2024-06-03,2024-06-06,838.36,truck,4,0,0.4625,0.335,1,63.37
372,49,12,2024-09-02,2024-10-11,2024-10-19,9342.29,ship,1,1,0.4818,0.0836,1,186.29
373,45,13,2024-12-12,2024-12-25,2024-12-25,396.32,truck,3,2,0.4843,0.1051,0,3.92
374,4,4,2025-08-10,2025-09-12,2025-09-15,1434.7,truck,4,1,0.4548,0.2301,1,64.74
375,16,9,2025-07-09,2025-08-08,2025-08-10,7628.09,air,2,1,0.6136,0.3266,1,59.05
376,23,4,2025-07-02,2025-08-03,2025-08-03,18655.73,air,2,1,0.2918,0.2281,0,2.24
377,22,2,2025-06-20,2025-08-17,2025-08-17,15167.14,ship,3,1,0.3075,0.1904,0,4.2
378,30,3,2024-11-02,2024-11-20,2024-11-25,1031.81,air,5,1,0.6179,0.3611,1,115.14
379,44,16,2023-09-30,2023-11-15,2023-11-21,12344.33,ship,3,2,0.5547,0.0719,1,138.39
380,22,20,2023-03-23,2023-04-24,2023-04-27,6138.2,ship,3,0,0.5967,0.1904,1,78.02
381,1,17,2023-06-24,2023-08-23,2023-08-25,13819.43,ship,3,1,0.1991,0.2492,1,36.07
382,4,2,2023-04-03,2023-05-02,2023-05-02,1263.23,truck,2,1,0.5241,0.2301,0,3.18
383,16,19,2024-12-27,2025-01-27,2025-01-28,7669.15,air,2,1,0.4827,0.3266,1,35.49
384,9,7,2025-03-03,2025-03-21,2025-03-21,456.19,truck,5,1,0.1593,0.1382,0,2.88
385,44,13,2025-09-17,2025-11-04,2025-11-04,13039.24,ship,1,1,0.2487,0.0719,0,1.45
386,39,9,2024-10-04,2024-12-06,2024-12-09,15870.38,ship,4,0,0.5846,0.2906,1,61.35
387,19,19,2024-04-03,2024-04-21,2024-04-21,1974.3,truck,2,0,0.1968,0.2562,0,1.69
388,8,5,2025-09-08,2025-11-02,2025-11-02,12793.02,ship,4,0,0.4022,0.1094,1,8.51
389,46,8,2025-04-03,2025-05-05,2025-05-05,5706.37,ship,4,1,0.346,0.0911,0,2.77
390,29,11,2023-04-04,2023-04-26,2023-04-26,1210.96,truck,2,0,0.2888,0.223,0,2.36
391,39,5,2024-05-07,2024-05-30,2024-05-31,2278.26,ship,2,1,0.667,0.2906,1,31.99
392,48,16,2025-01-17,2025-02-05,2025-02-05,1019.9,truck,4,1,0.7108,0.5295,0,2.73
393,17,6,2025-01-18,2025-02-28,2025-02-28,5667.21,air,3,0,0.5675,0.1135,0,2.41
394,44,20,2024-04-24,2024-05-08,2024-05-09,1053.45,truck,1,0,0.5864,0.0719,1,17.66
395,23,2,2025-04-12,2025-05-09,2025-05-10,1970.88,truck,2,1,0.3488,0.2281,1,34.17
396,35,3,2023-06-29,2023-07-25,2023-07-25,505.68,truck,1,0,0.4181,0.4038,0,1.18
397,49,14,2025-01-02,2025-01-19,2025-01-19,774.29,truck,1,0,0.3439,0.0836,0,2.24
398,5,14,2024-04-03,2024-05-14,2024-05-14,5443.41,ship,3,1,0.2419,0.2606,0,3.99
399,9,2,2025-07-20,2025-08-06,2025-08-06,411.97,truck,2,1,0.2677,0.1382,0,4.25
400,15,5,2023-03-02,2023-04-04,2023-04-04,4381.79,air,2,0,0.3665,0.1012,0,2.24
401,26,4,2025-03-28,2025-05-14,2025-05-17,9687.24,ship,1,1,0.7787,0.1577,1,75.97
402,33,19,2023-04-18,2023-05-02,2023-05-02,1276.17,truck,3,0,0.2905,0.1674,0,1.98
403,28,15,2025-03-13,2025-04-02,2025-04-02,779.42,truck,2,1,0.421,0.183,0,1.54
404,12,12,2024-11-29,2025-01-06,2025-01-07,2966.75,truck,2,0,0.2237,0.2771,1,13.84
405,37,11,2024-09-10,2024-10-12,2024-10-13,312.96,truck,1,1,0.4624,0.1502,1,17.43
406,32,8,2024-06-08,2024-07-04,2024-07-05,1075.82,truck,3,1,0.4173,0.299,1,23.75
407,26,18,2023-11-27,2023-12-23,2023-12-23,2296.35,truck,3,0,0.4451,0.1577,0,2.78
408,21,2,2024-11-19,2024-12-16,2024-12-16,5298.59,ship,4,1,0.5482,0.1211,1,10.94
409,29,20,2024-10-29,2024-11-18,2024-11-19,1026.78,truck,1,2,0.6316,0.223,1,31.58
410,25,20,2024-11-27,2024-12-22,2024-12-24,6746.16,air,1,1,0.6845,0.3294,1,49.01
411,27,20,2023-10-21,2023-11-12,2023-11-12,1114.87,truck,1,1,0.7791,0.1179,0,1.49
412,7,16,2025-09-29,2025-10-20,2025-10-22,438.59,truck,4,0,0.5165,0.2727,1,36.33
413,40,15,2025-03-22,2025-04-17,2025-04-17,2347.48,ship,2,0,0.4547,0.1206,0,1.88
414,47,13,2023-02-01,2023-03-18,2023-03-19,6942.55,ship,5,1,0.4054,0.1768,1,27.06
415,42,16,2025-05-03,2025-05-15,2025-05-15,372.15,truck,2,1,0.5179,0.2372,0,3.67
416,48,4,2023-11-16,2023-12-14,2023-12-25,4080.55,ship,5,1,0.5433,0.5295,1,262.15
417,22,9,2025-06-28,2025-07-14,2025-07-14,852.45,truck,1,1,0.7021,0.1904,0,3.82
418,35,13,2024-11-04,2024-12-01,2024-12-01,501.31,truck,2,1,0.5283,0.4038,0,1.61
419,14,7,2025-03-29,2025-04-23,2025-04-25,4614.61,air,5,1,0.4001,0.2082,1,41.11
420,22,1,2025-02-17,2025-03-08,2025-03-08,5874.85,air,2,0,0.6473,0.1904,0,3.59
421,42,15,2023-02-11,2023-02-27,2023-03-01,332.17,truck,4,0,0.422,0.2372,1,40.11
422,34,6,2023-03-22,2023-04-23,2023-04-24,8810.3,ship,1,1,0.7815,0.0399,1,30.63
423,35,13,2023-06-08,2023-07-03,2023-07-04,306.13,truck,2,0,0.3951,0.4038,1,32.98
424,33,20,2023-12-30,2024-01-13,2024-01-15,352.72,truck,5,1,0.5383,0.1674,1,59.03
425,28,12,2023-10-13,2023-10-29,2023-10-29,1592.82,air,2,0,0.2955,0.183,0,0.88
426,28,19,2024-08-08,2024-08-25,2024-08-26,520.39,truck,5,0,0.3664,0.183,1,29.05
427,39,18,2023-05-09,2023-06-05,2023-06-05,1985.86,ship,2,0,0.5534,0.2906,0,1.73
428,20,9,2024-06-30,2024-07-31,2024-08-03,499.6,truck,5,1,0.7015,0.2853,1,65.18
429,6,16,2023-07-10,2023-08-07,2023-08-10,1712.13,truck,2,1,0.6693,0.3463,1,66.3
430,41,17,2025-09-03,2025-10-10,2025-10-13,7703.42,ship,4,2,0.3245,0.5395,1,81.9
431,45,15,2023-05-14,2023-06-06,2023-06-06,2910.25,ship,3,1,0.3158,0.1051,0,3.06
432,43,5,2025-11-06,2025-12-06,2025-12-06,2520.26,truck,2,1,0.4877,0.1166,0,1.03
433,35,10,2024-04-24,2024-05-21,2024-05-22,1535.21,truck,3,1,0.4131,0.4038,1,23.66
434,11,13,2024-08-12,2024-09-04,2024-09-05,3640.6,ship,4,0,0.6286,0.163,1,15.0
435,37,9,2025-05-24,2025-08-19,2025-08-20,20000.0,ship,4,1,0.7509,0.1502,1,15.98
436,22,4,2023-07-22,2023-08-31,2023-09-01,7982.69,ship,4,2,0.54,0.1904,1,26.36
437,9,16,2024-08-21,2024-09-09,2024-09-09,467.81,truck,1,1,0.7863,0.1382,0,1.03
438,2,4,2024-06-07,2024-07-21,2024-07-24,11613.9,ship,4,2,0.5474,0.3485,1,61.81
439,16,2,2023-11-21,2023-12-16,2023-12-18,585.17,truck,3,1,0.2485,0.3266,1,36.34
440,29,18,2025-08-04,2025-08-28,2025-08-31,457.71,truck,5,2,0.609,0.223,1,79.93
441,43,17,2025-06-25,2025-08-15,2025-08-15,9155.58,ship,2,1,0.4669,0.1166,0,1.13
442,23,14,2024-06-16,2024-07-10,2024-07-10,484.66,truck,2,2,0.3704,0.2281,0,2.72
443,28,12,2025-02-21,2025-05-05,2025-05-07,20000.0,ship,4,0,0.3053,0.183,1,54.28
444,35,13,2024-01-07,2024-03-26,2024-03-28,19417.3,ship,1,2,0.6131,0.4038,1,50.03
445,41,12,2024-08-05,2024-10-21,2024-10-22,20000.0,ship,4,2,0.2891,0.5395,1,32.45
446,1,20,2023-10-14,2023-11-06,2023-11-06,1080.35,truck,3,1,0.7212,0.2492,0,0.83
447,27,12,2024-10-29,2024-11-19,2024-11-22,419.12,truck,5,0,0.2496,0.1179,1,65.22
448,11,9,2023-04-08,2023-06-15,2023-06-15,20000.0,ship,1,1,0.4037,0.163,0,2.3
449,16,14,2025-10-22,2025-11-18,2025-11-18,1194.53,air,2,0,0.2584,0.3266,0,4.16
450,39,2,2024-05-31,2024-06-19,2024-06-19,2733.6,air,2,0,0.4526,0.2906,0,3.52
451,18,4,2024-10-21,2024-11-20,2024-11-20,7294.82,ship,2,1,0.6309,0.0465,0,1.51
452,20,1,2025-01-06,2025-02-07,2025-02-10,728.82,truck,5,0,0.6742,0.2853,1,65.41
453,39,15,2025-03-14,2025-04-07,2025-04-07,8378.48,air,5,1,0.57,0.2906,0,1.53
454,27,5,2023-01-02,2023-01-28,2023-01-28,2506.43,ship,3,0,0.2117,0.1179,0,2.2
455,30,2,2024-03-08,2024-03-28,2024-03-31,1995.69,truck,4,1,0.2731,0.3611,1,65.73
456,21,5,2023-02-11,2023-04-17,2023-04-18,18808.69,ship,3,0,0.5469,0.1211,1,24.29
457,2,7,2025-03-21,2025-03-29,2025-03-30,469.55,truck,2,0,0.2579,0.3485,1,34.29
458,3,5,2024-01-20,2024-02-16,2024-02-16,404.38,truck,4,0,0.5894,0.2878,0,2.27
459,17,20,2023-09-09,2023-10-21,2023-10-23,454.94,truck,3,0,0.6814,0.1135,1,45.28
460,3,13,2023-10-05,2023-10-30,2023-10-30,1523.74,ship,4,1,0.4435,0.2878,0,3.06
461,14,5,2023-08-20,2023-10-01,2023-10-07,5561.19,ship,3,1,0.4287,0.2082,1,153.23
462,49,14,2025-11-26,2026-01-15,2026-01-16,12931.67,ship,3,0,0.3382,0.0836,1,31.94
463,43,15,2024-04-03,2024-04-29,2024-05-09,1527.2,truck,4,1,0.4979,0.1166,1,230.48
464,4,17,2024-02-09,2024-03-12,2024-03-14,575.63,truck,3,0,0.1389,0.2301,1,39.98
465,47,12,2024-12-18,2025-01-19,2025-01-19,2483.44,truck,3,0,0.3455,0.1768,0,4.83
466,38,2,2024-06-27,2024-07-15,2024-07-15,873.05,truck,4,1,0.3714,0.1178,0,3.37
467,29,4,2025-10-18,2025-12-01,2025-12-01,7990.12,ship,2,0,0.498,0.223,0,1.4
468,8,18,2025-08-27,2025-09-19,2025-09-20,664.77,truck,1,1,0.535,0.1094,1,14.6
469,30,20,2024-09-18,2024-10-09,2024-10-09,1748.93,truck,5,0,0.5019,0.3611,1,9.08
470,13,11,2024-12-29,2025-01-17,2025-01-17,1668.11,truck,2,0,0.2563,0.1757,1,9.51
471,26,5,2023-06-30,2023-07-23,2023-07-23,1503.77,truck,2,1,0.5202,0.1577,0,3.47
472,14,15,2025-01-31,2025-03-10,2025-03-10,4705.9,ship,1,0,0.6508,0.2082,0,2.09
473,37,16,2024-06-29,2024-07-30,2024-07-30,417.15,truck,1,1,0.6503,0.1502,0,1.02
474,26,14,2024-04-11,2024-05-04,2024-05-04,444.19,truck,1,1,0.4439,0.1577,0,3.23
475,33,6,2025-06-04,2025-07-24,2025-07-24,13351.48,ship,1,1,0.5234,0.1674,0,1.48
476,41,11,2024-01-09,2024-01-29,2024-01-29,9395.29,air,3,0,0.4134,0.5395,0,1.97
477,43,3,2024-12-28,2025-01-26,2025-01-28,1553.71,truck,4,1,0.5263,0.1166,1,46.43
478,32,4,2025-08-11,2025-09-09,2025-09-09,5549.7,air,2,1,0.4898,0.299,0,5.0
479,10,17,2025-03-05,2025-03-30,2025-03-31,829.67,truck,5,0,0.2604,0.335,1,34.82
480,21,19,2024-02-25,2024-03-09,2024-03-09,517.5,truck,2,1,0.2589,0.1211,0,1.97
481,14,5,2024-08-24,2024-11-11,2024-11-11,18079.94,ship,1,1,0.4903,0.2082,0,1.74
482,13,6,2023-05-04,2023-05-21,2023-06-02,429.06,truck,5,1,0.3058,0.1757,1,286.53
483,39,16,2024-08-02,2024-09-14,2024-09-18,8903.36,ship,1,1,0.6193,0.2906,1,93.77
484,22,15,2023-05-12,2023-07-04,2023-07-08,13928.33,ship,4,2,0.3648,0.1904,1,100.58
485,47,6,2024-01-28,2024-02-27,2024-02-27,2792.61,air,4,0,0.5255,0.1768,0,2.19
486,50,10,2025-11-27,2025-12-18,2025-12-18,464.46,truck,4,0,0.559,0.1476,0,3.13
487,23,8,2025-07-27,2025-08-19,2025-08-19,474.66,truck,5,1,0.6304,0.2281,0,4.02
488,15,11,2025-04-24,2025-05-24,2025-05-24,491.68,truck,2,0,0.3702,0.1012,0,2.79
489,7,1,2025-11-27,2026-01-02,2026-01-03,6094.8,ship,3,0,0.5859,0.2727,1,19.47
490,8,1,2024-08-21,2024-09-16,2024-09-21,2680.56,ship,2,1,0.6624,0.1094,1,124.77
491,29,12,2024-11-14,2024-12-26,2024-12-29,7886.34,ship,3,0,0.2355,0.223,1,78.13
492,29,13,2024-10-29,2024-11-20,2024-11-20,766.61,truck,3,1,0.5171,0.223,0,1.66
493,7,6,2023-06-12,2023-07-06,2023-07-06,785.4,truck,2,1,0.1619,0.2727,0,1.77
494,6,1,2023-08-23,2023-09-14,2023-09-16,632.24,truck,5,2,0.7062,0.3463,1,41.09
495,5,1,2025-10-12,2025-11-07,2025-11-13,595.42,truck,5,1,0.7567,0.2606,1,143.59
496,23,15,2025-02-04,2025-03-04,2025-03-05,1627.45,ship,2,0,0.4767,0.2281,1,30.42
497,31,17,2023-03-10,2023-04-03,2023-04-03,2291.88,ship,1,1,0.2992,0.2757,0,1.98
498,1,14,2025-07-11,2025-08-05,2025-08-05,3607.28,air,4,2,0.31,0.2492,0,2.32
499,6,1,2024-08-01,2024-10-17,2024-10-19,17800.37,ship,5,1,0.4536,0.3463,1,37.68
500,2,7,2023-01-09,2023-01-18,2023-01-20,457.59,truck,5,1,0.2723,0.3485,1,42.1
501,14,15,2024-07-30,2024-08-27,2024-08-27,523.94,truck,1,1,0.3458,0.2082,0,3.4
502,1,16,2023-06-05,2023-06-30,2023-07-01,725.44,truck,5,1,0.7091,0.2492,1,27.66
503,12,10,2024-01-18,2024-02-26,2024-02-26,2879.93,ship,4,0,0.4274,0.2771,0,2.03
504,11,18,2025-11-09,2025-12-08,2025-12-09,5845.54,ship,2,1,0.4651,0.163,1,31.71
505,49,8,2024-10-30,2024-11-20,2024-11-20,3178.6,ship,2,0,0.4315,0.0836,0,3.72
506,27,2,2025-10-24,2025-11-17,2025-11-17,5302.68,air,1,0,0.3569,0.1179,0,2.66
507,12,17,2023-01-08,2023-02-23,2023-02-23,5672.73,ship,3,0,0.4779,0.2771,0,2.45
508,6,17,2025-03-12,2025-04-06,2025-04-06,597.38,truck,3,0,0.2431,0.3463,0,4.92
509,35,14,2024-10-13,2024-11-08,2024-11-08,867.71,truck,1,0,0.4011,0.4038,0,1.13
510,43,19,2023-02-21,2023-03-20,2023-03-21,7317.01,air,5,1,0.297,0.1166,1,25.69
