shipment_id,weather_severity,traffic_level,supplier_risk,congestion_level,risk_score,delayed,delay_hours
521,0,5,0.1502,0.238,0.2546,0,0.97
522,1,4,0.1674,0.327,0.352,0,1.62
523,0,3,0.3294,0.5412,0.3241,1,46.96
524,1,3,0.1166,0.4593,0.3398,1,88.1
525,0,3,0.1206,0.3515,0.2141,1,116.74
526,1,2,0.3463,0.4281,0.3709,0,2.39
527,0,1,0.3611,0.1389,0.1731,0,2.6
528,0,2,0.2727,0.4872,0.2636,0,1.93
529,0,3,0.0836,0.5799,0.2601,0,5.57
530,0,5,0.3611,0.5165,0.3875,1,45.06
531,1,1,0.1768,0.3947,0.2817,0,3.09
532,2,3,0.3294,0.3896,0.4862,0,1.05
533,1,4,0.1179,0.5892,0.4027,0,2.76
534,1,3,0.0465,0.5645,0.3451,1,69.59
535,0,3,0.223,0.6063,0.3085,1,28.92
536,1,3,0.2606,0.5506,0.4058,1,34.78
537,0,5,0.335,0.7605,0.4406,0,1.82
538,2,1,0.2757,0.3363,0.3968,0,3.05
539,1,1,0.1382,0.2971,0.2457,0,1.8
540,0,5,0.1094,0.4959,0.3068,1,22.24
541,0,3,0.1674,0.6173,0.2945,0,1.35
542,2,3,0.3294,0.4021,0.4893,0,1.63
543,0,1,0.2301,0.5889,0.2463,0,1.82
544,1,4,0.223,0.6133,0.4402,1,95.92
545,1,3,0.3294,0.7423,0.4744,1,47.21
546,2,2,0.2372,0.3351,0.4149,0,3.63
547,1,5,0.1757,0.6424,0.4633,0,2.16
548,0,3,0.1051,0.2497,0.184,0,2.21
549,1,5,0.2562,0.349,0.4141,0,2.55
550,1,2,0.0168,0.4882,0.2871,0,1.12
551,0,1,0.1135,0.2161,0.1181,0,3.05
552,1,1,0.1768,0.2782,0.2526,1,54.15
553,0,1,0.2771,0.3237,0.1941,1,104.06
554,1,2,0.1166,0.2363,0.2541,0,7.23
555,0,3,0.2562,0.2651,0.2331,1,46.45
556,0,5,0.1757,0.3603,0.2928,1,58.16
557,0,3,0.3266,0.6054,0.3393,1,8.45
558,0,3,0.0399,0.6023,0.2525,1,36.68
559,1,1,0.3294,0.4215,0.3342,0,3.52
560,2,4,0.1768,0.1468,0.4097,0,3.15
561,1,3,0.3294,0.5585,0.4284,1,62.18
562,0,2,0.0836,0.4967,0.2093,0,3.2
563,0,1,0.2878,0.6508,0.279,0,2.08
564,0,2,0.0465,0.3742,0.1675,0,1.6
565,0,4,0.2727,0.4388,0.3115,0,1.92
566,1,1,0.3463,0.5263,0.3655,1,34.06
567,0,3,0.1674,0.4746,0.2589,0,3.84
568,0,2,0.0437,0.6478,0.2351,0,2.06
569,1,3,0.2727,0.431,0.3796,1,80.98
570,1,3,0.0719,0.8393,0.4214,1,92.1
571,1,4,0.299,0.5931,0.458,1,80.61
572,0,2,0.2757,0.6483,0.3048,1,32.86
573,1,2,0.2301,0.6742,0.3976,1,157.28
574,1,5,0.223,0.1088,0.3441,1,30.76
575,1,4,0.2757,0.849,0.515,1,257.39
576,0,4,0.2878,0.68,0.3763,1,171.57
577,1,3,0.183,0.265,0.3112,0,1.42
578,1,3,0.1577,0.4058,0.3388,0,2.96
579,1,2,0.2492,0.4148,0.3385,0,2.14
580,0,3,0.1674,0.5786,0.2849,0,1.6
581,1,5,0.2562,0.6165,0.481,1,92.69
582,0,5,0.0465,0.5839,0.3099,1,51.75
583,1,2,0.1211,0.4764,0.3154,0,1.5
584,1,2,0.0437,0.8043,0.3742,0,2.15
585,1,1,0.0399,0.5073,0.2688,1,22.57
586,0,2,0.3463,0.5638,0.3048,1,21.28
587,0,3,0.335,0.2969,0.2647,0,2.96
588,0,3,0.0399,0.7531,0.2902,0,2.53
589,0,3,0.1502,0.8038,0.336,1,10.64
590,1,4,0.0911,0.3928,0.3455,0,3.77
591,0,5,0.2281,0.238,0.2779,1,41.93
592,1,5,0.2281,0.4165,0.4226,1,41.61
593,1,4,0.1012,0.5012,0.3757,1,196.57
594,0,3,0.1211,0.857,0.3406,1,12.74
595,1,3,0.163,0.6365,0.398,1,18.71
596,1,1,0.1382,0.2786,0.2411,0,1.39
597,1,5,0.1179,0.4529,0.3986,1,40.68
598,1,4,0.2082,0.0438,0.2934,1,64.68
599,0,5,0.0465,0.4871,0.2857,0,2.96
600,0,4,0.0911,0.5909,0.2951,0,1.9
601,1,5,0.0168,0.2066,0.3067,0,1.53
602,1,1,0.5295,0.464,0.4049,1,17.58
603,1,4,0.2853,0.6107,0.4583,0,4.84
604,2,3,0.1206,0.1799,0.3712,1,142.31
605,2,5,0.163,0.1808,0.4441,1,143.29
606,1,2,0.3266,0.1236,0.2889,1,23.23
607,0,3,0.1211,0.4023,0.2269,0,1.51
608,0,1,0.1135,0.4614,0.1794,0,1.91
609,2,2,0.299,0.6337,0.5081,1,12.36
610,1,5,0.0437,0.4233,0.3689,1,119.3
611,0,4,0.1502,0.3704,0.2577,1,63.07
612,0,4,0.0399,0.4755,0.2508,1,42.16
613,2,2,0.2906,0.355,0.4359,1,17.48
614,1,1,0.299,0.492,0.3427,1,47.08
615,1,1,0.1012,0.4743,0.2789,0,1.7
616,0,1,0.1179,0.6004,0.2155,0,2.81
617,1,2,0.0911,0.6462,0.3489,0,3.17
618,1,4,0.2878,0.5251,0.4376,1,18.21
619,0,3,0.0399,0.5529,0.2402,1,13.81
620,1,3,0.335,0.1362,0.3246,1,83.93
621,1,1,0.2082,0.556,0.3315,0,2.19
622,2,1,0.0836,0.7504,0.4427,0,1.48
623,0,4,0.1211,0.3307,0.239,0,2.0
624,0,4,0.0911,0.2467,0.209,0,2.31
625,0,5,0.3463,0.4878,0.3758,0,3.41
626,2,1,0.1166,0.4604,0.3801,1,37.59
627,1,2,0.1757,0.439,0.3225,1,41.07
628,1,1,0.3266,0.475,0.3467,0,2.28
629,0,2,0.0911,0.2899,0.1598,1,17.98
630,1,2,0.183,0.1827,0.2606,0,1.62
631,1,4,0.183,0.321,0.3551,1,41.66
632,1,3,0.3611,0.6303,0.4559,0,3.58
633,1,5,0.2906,0.7166,0.5163,0,2.48
634,1,3,0.1179,0.1865,0.272,0,1.62
635,1,1,0.1094,0.5364,0.2969,0,2.29
636,0,4,0.2606,0.2525,0.2613,0,2.09
637,1,2,0.0437,0.3262,0.2547,0,1.67
638,0,5,0.2906,0.3136,0.3156,1,66.19
639,0,1,0.0465,0.14,0.0789,1,13.62
640,1,5,0.1674,0.6168,0.4544,1,25.33
641,0,5,0.2606,0.259,0.2929,0,3.13
642,2,5,0.5395,0.5623,0.6524,1,252.45
643,0,2,0.2853,0.607,0.2973,0,3.02
644,0,2,0.335,0.6406,0.3206,1,33.57
645,0,3,0.2372,0.3239,0.2421,0,1.59
646,0,2,0.0465,0.1646,0.1151,0,2.02
647,1,2,0.1476,0.4093,0.3066,1,33.66
648,1,2,0.5395,0.475,0.4406,1,76.35
649,1,5,0.223,0.6467,0.4786,1,88.31
650,0,4,0.3485,0.2743,0.2931,1,26.57
651,0,1,0.1768,0.336,0.167,0,1.24
652,1,1,0.3266,0.5557,0.3669,1,50.44
653,1,3,0.0168,0.4088,0.2972,1,11.29
654,2,4,0.4038,0.3381,0.5257,1,139.2
655,1,3,0.223,0.5614,0.3972,1,32.86
656,1,1,0.2606,0.4387,0.3179,1,16.27
657,0,3,0.1179,0.4642,0.2414,0,2.41
658,1,4,0.5395,0.6338,0.5403,1,53.96
659,1,1,0.0399,0.8352,0.3508,1,75.3
660,2,4,0.1206,0.6717,0.5241,1,51.34
661,1,4,0.1206,0.2087,0.3084,0,4.02
662,1,1,0.2606,0.2668,0.2749,0,2.12
663,0,3,0.0465,0.5451,0.2402,1,25.66
664,1,1,0.1577,0.6026,0.328,0,2.98
665,1,4,0.1476,0.3927,0.3625,1,79.26
666,1,3,0.2906,0.4628,0.3929,0,1.43
667,0,2,0.223,0.5507,0.2646,0,2.04
668,1,2,0.4038,0.3119,0.3591,1,84.11
669,0,5,0.1382,0.5517,0.3294,0,0.86
670,0,3,0.1674,0.3891,0.2375,0,1.06
671,0,2,0.1577,0.4837,0.2282,1,20.99
672,1,3,0.2878,0.7189,0.4561,0,4.55
673,0,3,0.1206,0.4007,0.2264,0,2.61
674,0,2,0.0911,0.3425,0.173,0,2.86
675,1,3,0.183,0.41,0.3474,1,82.78
676,1,2,0.1577,0.7593,0.3971,0,2.2
677,0,3,0.3485,0.3407,0.2797,1,20.52
678,0,5,0.1178,0.5831,0.3311,1,42.8
679,1,4,0.2853,0.8705,0.5232,0,0.97
680,0,2,0.0399,0.3183,0.1515,0,2.91
681,1,3,0.4038,0.531,0.4439,1,34.06
682,2,5,0.2606,0.4387,0.5379,1,23.94
683,0,1,0.2372,0.3288,0.1834,0,1.2
684,1,4,0.1051,0.3693,0.3439,0,2.49
685,0,3,0.1757,0.5931,0.291,1,25.12
686,0,3,0.1476,0.2823,0.2049,0,1.7
687,1,5,0.1094,0.5128,0.411,0,1.41
688,2,3,0.2606,0.8373,0.5775,1,58.27
689,0,2,0.2606,0.6644,0.3043,1,26.23
690,1,1,0.335,0.4317,0.3384,1,16.35
691,0,3,0.1206,0.3352,0.21,1,50.28
692,0,3,0.2562,0.5485,0.304,1,49.2
693,1,5,0.3611,0.7151,0.5371,1,79.59
694,0,5,0.1577,0.3294,0.2797,0,3.0
695,1,5,0.2301,0.1198,0.349,0,2.2
696,2,4,0.2757,0.3014,0.4781,0,3.18
697,1,5,0.0836,0.8965,0.4992,1,264.8
698,2,4,0.0399,0.5762,0.476,1,35.21
699,2,4,0.1179,0.2729,0.4236,1,88.79
700,1,1,0.223,0.3094,0.2742,1,89.68
701,1,2,0.0836,0.1329,0.2183,1,11.96
702,0,4,0.3463,0.4155,0.3278,0,1.2
703,1,4,0.3266,0.3376,0.4024,1,64.27
704,1,1,0.3611,0.3035,0.3142,1,22.39
705,0,5,0.3611,0.3718,0.3513,0,1.7
706,1,4,0.2853,0.6691,0.4729,1,13.22
707,1,1,0.1206,0.4716,0.2841,0,1.27
708,1,1,0.2878,0.6774,0.3857,0,1.28
709,1,1,0.1577,0.5236,0.3082,1,47.1
710,0,4,0.335,0.4219,0.326,1,38.97
711,1,4,0.183,0.6961,0.4489,1,120.29
712,0,2,0.2853,0.5307,0.2783,1,39.89
713,1,5,0.1502,0.5539,0.4335,0,3.27
714,0,5,0.1757,0.6488,0.3649,1,53.57
715,1,2,0.223,0.4746,0.3456,0,2.91
716,1,2,0.1206,0.4408,0.3064,0,1.99
717,1,5,0.0465,0.2844,0.335,0,1.59
718,1,5,0.1577,0.5389,0.432,1,69.37
719,2,1,0.1674,0.5198,0.4102,1,55.19
720,0,1,0.1757,0.2844,0.1538,0,1.58
721,0,5,0.1094,0.1112,0.2106,0,1.78
722,2,2,0.1012,0.6053,0.4417,1,59.59
723,0,2,0.3611,0.4572,0.2826,1,15.77
724,1,1,0.1179,0.6076,0.3173,0,1.89
725,0,4,0.1211,0.1957,0.2053,1,37.69
726,0,5,0.2562,0.3857,0.3233,1,94.04
727,0,1,0.1179,0.8516,0.2783,1,24.65
728,2,1,0.1674,0.1074,0.3071,0,2.65
729,0,5,0.2372,0.1127,0.2493,0,2.91
730,1,1,0.0168,0.864,0.351,1,133.57
731,0,5,0.1166,0.4203,0.2901,1,35.4
732,0,2,0.1135,0.1543,0.1326,0,2.07
733,1,2,0.1757,0.3496,0.3001,1,46.5
734,0,2,0.299,0.5366,0.2838,1,49.06
735,0,1,0.2492,0.3277,0.1867,1,16.97
736,1,4,0.2906,0.4066,0.4088,1,114.54
737,2,2,0.3294,0.6499,0.5213,1,101.02
738,1,1,0.2606,0.5433,0.344,1,116.76
739,0,1,0.1178,0.1991,0.1151,0,1.99
740,1,5,0.223,0.233,0.3752,1,71.31
741,0,5,0.2082,0.3206,0.2926,1,56.17
742,1,1,0.1206,0.6176,0.3206,1,27.89
743,1,4,0.2727,0.6542,0.4654,1,105.99
744,2,2,0.1502,0.2478,0.367,1,27.15
745,0,2,0.0911,0.3559,0.1763,1,30.69
746,0,4,0.5295,0.4127,0.382,1,169.07
747,1,2,0.0719,0.8084,0.3837,1,38.21
748,1,4,0.163,0.398,0.3684,1,38.41
749,1,4,0.1502,0.521,0.3953,1,90.87
750,1,5,0.2281,0.6832,0.4892,1,132.54
751,0,5,0.1166,0.4097,0.2874,1,44.63
752,0,2,0.1179,0.5728,0.2386,0,1.03
753,0,1,0.1135,0.3322,0.1471,0,1.68
754,1,5,0.1094,0.3431,0.3686,1,111.48
755,0,2,0.3266,0.3114,0.2358,1,14.88
756,1,3,0.163,0.6401,0.3989,0,2.34
757,1,5,0.1768,0.5047,0.4292,0,3.65
758,1,1,0.0168,0.4004,0.2351,0,2.81
759,1,3,0.0836,0.4427,0.3258,0,1.5
760,1,1,0.2372,0.4337,0.3096,0,3.94
761,0,3,0.1577,0.6526,0.3005,0,1.72
762,1,1,0.3463,0.6052,0.3852,1,54.64
763,0,2,0.2727,0.4586,0.2565,0,2.1
764,0,3,0.2771,0.6317,0.3311,0,3.48
765,1,5,0.1502,0.3928,0.3933,0,2.43
766,1,3,0.0168,0.6303,0.3526,0,2.71
767,0,3,0.1206,0.5586,0.2658,1,91.4
768,1,3,0.3485,0.41,0.397,1,25.21
769,0,5,0.1206,0.5452,0.3225,1,27.0
770,0,2,0.1135,0.706,0.2705,1,106.22
771,0,2,0.3294,0.3563,0.2479,0,1.16
772,0,2,0.2372,0.2838,0.2021,0,3.57
773,0,1,0.1135,0.3861,0.1606,0,2.87
774,1,2,0.2906,0.3648,0.3384,1,75.18
775,1,1,0.1012,0.3558,0.2493,0,3.66
776,0,3,0.2853,0.4192,0.2804,0,1.15
777,0,2,0.2853,0.386,0.2421,0,2.87
778,1,4,0.335,0.2975,0.3949,1,35.94
779,0,1,0.5395,0.621,0.3471,0,1.97
780,0,1,0.223,0.6691,0.2642,0,1.66
781,0,4,0.2562,0.4647,0.313,0,3.27
782,0,4,0.3266,0.4682,0.335,1,26.01
783,0,2,0.0836,0.6039,0.2361,0,2.32
784,1,2,0.183,0.6864,0.3865,1,22.63
785,2,3,0.1179,0.1185,0.355,1,47.23
786,2,2,0.1094,0.5512,0.4306,1,138.87
787,1,5,0.2853,0.3808,0.4308,1,34.82
788,1,3,0.335,0.1792,0.3353,1,64.08
789,0,4,0.2878,0.6885,0.3785,0,2.08
790,0,1,0.0399,0.448,0.154,1,13.99
791,0,1,0.2853,0.3524,0.2037,0,4.64
792,0,1,0.3611,0.5395,0.2732,0,2.25
793,1,4,0.2606,0.4738,0.4166,1,86.21
794,1,4,0.1211,0.3089,0.3336,1,36.9
795,0,3,0.5395,0.3229,0.3326,0,2.19
796,0,5,0.0911,0.5135,0.3057,0,1.46
797,0,1,0.1674,0.546,0.2167,1,34.47
798,1,2,0.2281,0.6088,0.3806,1,26.66
799,1,3,0.5295,0.7119,0.5268,1,10.02
800,0,2,0.335,0.6516,0.3234,0,1.2
801,0,4,0.3294,0.594,0.3673,1,35.79
802,1,5,0.2372,0.5686,0.4633,1,54.46
803,2,5,0.1502,0.4869,0.5168,1,26.07
804,0,2,0.5295,0.3677,0.3108,0,2.28
805,0,2,0.183,0.4667,0.2316,0,1.83
806,0,1,0.1166,0.3305,0.1476,0,1.58
807,1,4,0.3266,0.1972,0.3673,1,61.36
808,1,4,0.2906,0.4955,0.4311,1,55.84
809,1,4,0.1211,0.2978,0.3308,0,1.54
810,0,1,0.1768,0.5642,0.2241,1,8.94
811,2,4,0.335,0.1667,0.4622,1,75.64
812,1,3,0.2082,0.5141,0.381,0,1.03
813,1,3,0.1166,0.3909,0.3227,0,1.31
814,0,1,0.1094,0.7118,0.2408,0,3.37
815,1,2,0.1674,0.6486,0.3724,0,1.23
816,1,1,0.1178,0.6078,0.3173,0,1.88
817,0,4,0.1476,0.4336,0.2727,0,1.77
818,1,4,0.1166,0.7089,0.4322,1,127.31
819,1,2,0.5295,0.5844,0.465,1,47.42
820,0,1,0.1476,0.4981,0.1988,0,2.83
821,0,1,0.0911,0.7871,0.2541,0,1.15
822,0,1,0.1904,0.4106,0.1898,0,1.59
823,0,3,0.183,0.5138,0.2734,0,5.42
824,1,2,0.0465,0.1673,0.2158,0,1.69
825,2,2,0.1135,0.4366,0.4032,0,3.95
826,1,5,0.0399,0.7283,0.444,1,100.75
827,0,4,0.335,0.7246,0.4016,0,1.45
828,1,4,0.1382,0.2176,0.3159,1,20.38
829,0,3,0.1502,0.6731,0.3033,0,1.59
830,2,1,0.2492,0.5441,0.4408,0,2.96
831,0,3,0.2301,0.4612,0.2743,0,1.98
832,0,4,0.1179,0.6302,0.3129,0,6.97
833,1,3,0.0168,0.6182,0.3496,1,80.86
834,0,4,0.299,0.334,0.2932,1,97.11
835,1,4,0.1904,0.3781,0.3716,1,26.46
836,0,4,0.1577,0.329,0.2496,0,2.24
837,0,2,0.0836,0.4651,0.2014,0,2.16
838,1,3,0.335,0.6206,0.4456,1,40.95
839,0,3,0.3266,0.6615,0.3534,1,17.79
840,1,4,0.299,0.4095,0.4121,0,2.42
841,2,1,0.1135,0.1562,0.3031,1,63.04
842,1,3,0.1757,0.449,0.355,1,232.77
843,0,4,0.1904,0.2687,0.2443,0,2.52
844,2,2,0.1211,0.371,0.3891,0,1.57
845,1,5,0.1674,0.3663,0.3918,0,2.49
846,2,5,0.3266,0.3061,0.5245,1,93.09
847,0,5,0.1577,0.5189,0.327,0,2.52
848,0,4,0.2727,0.9196,0.4317,0,4.56
849,1,1,0.1206,0.1842,0.2122,0,2.35
850,0,1,0.1166,0.3535,0.1534,0,2.5
851,2,4,0.1211,0.4809,0.4766,0,2.49
852,1,4,0.2757,0.5262,0.4343,1,52.95
853,2,3,0.1502,0.5736,0.4785,1,115.37
854,0,1,0.1674,0.4102,0.1828,0,0.87
855,0,2,0.1768,0.2014,0.1634,0,1.63
856,2,4,0.0836,0.2443,0.4062,1,49.5
857,2,1,0.183,0.6309,0.4426,1,82.71
858,1,4,0.2878,0.1329,0.3396,1,43.59
859,1,5,0.163,0.1984,0.3485,1,26.22
860,1,4,0.2771,0.3812,0.3984,0,2.6
861,0,2,0.0399,0.0274,0.0788,0,2.49
862,1,1,0.163,0.4213,0.2842,0,1.56
863,1,3,0.1179,0.5953,0.3742,1,64.65
864,1,5,0.1166,0.4874,0.4068,0,1.91
865,1,2,0.0719,0.332,0.2646,0,2.72
866,0,2,0.299,0.4595,0.2646,1,31.48
867,1,4,0.0437,0.4247,0.3393,0,1.91
868,1,1,0.2853,0.4727,0.3338,0,0.99
869,1,1,0.1094,0.3493,0.2501,0,1.19
870,2,5,0.335,0.6671,0.6173,1,196.51
871,0,2,0.1178,0.5831,0.2411,1,51.8
872,0,3,0.1166,0.4892,0.2473,1,32.19
873,0,4,0.2281,0.2078,0.2404,1,53.84
874,1,4,0.1166,0.431,0.3627,1,119.32
875,2,3,0.0437,0.3038,0.3791,0,2.46
876,1,4,0.3294,0.5259,0.4503,1,25.87
877,1,2,0.1051,0.3549,0.2803,0,2.06
878,0,5,0.0911,0.5439,0.3133,0,2.04
879,0,2,0.1674,0.6795,0.2801,0,5.19
880,2,2,0.223,0.2425,0.3875,0,2.61
881,1,5,0.1166,0.6742,0.4535,0,4.04
882,2,5,0.1179,0.5302,0.5179,0,2.54
883,1,1,0.2281,0.4597,0.3134,0,1.85
884,0,5,0.2771,0.5246,0.3643,1,28.69
885,1,1,0.5295,0.2618,0.3543,0,3.13
886,0,1,0.2301,0.4459,0.2105,0,1.75
887,1,4,0.2492,0.5064,0.4214,1,75.1
888,0,5,0.0437,0.5224,0.2937,1,110.85
889,0,2,0.2301,0.4783,0.2486,1,47.38
890,0,1,0.183,0.2645,0.151,0,1.56
891,0,4,0.2757,0.6948,0.3764,0,2.79
892,0,3,0.183,0.4975,0.2693,0,2.48
893,1,4,0.1768,0.5682,0.4151,0,1.62
894,0,5,0.2906,0.3601,0.3272,0,2.65
895,0,4,0.1179,0.6338,0.3138,0,1.9
896,0,4,0.1179,0.5546,0.294,0,4.02
897,1,1,0.3611,0.4146,0.342,1,27.49
898,0,4,0.0719,0.4298,0.249,0,2.6
899,0,2,0.0437,0.5484,0.2102,0,4.18
900,1,2,0.1382,0.4974,0.3258,0,4.31
901,0,1,0.3485,0.5497,0.272,0,4.44
902,0,3,0.0168,0.4105,0.1977,0,6.38
903,0,5,0.1135,0.1569,0.2233,0,3.38
904,0,1,0.3294,0.1887,0.176,0,3.23
905,1,1,0.0719,0.5997,0.3015,0,2.93
906,0,5,0.1051,0.7357,0.3655,1,64.55
907,1,4,0.3611,0.8972,0.5526,1,49.3
908,1,1,0.2281,0.6024,0.349,0,2.12
909,1,4,0.3266,0.7054,0.4943,1,18.59
910,0,4,0.1178,0.4004,0.2554,0,5.11
911,1,3,0.1674,0.3682,0.3323,0,2.48
912,0,2,0.1904,0.4449,0.2283,0,3.42
913,1,4,0.223,0.4442,0.3979,0,2.56
914,1,3,0.2372,0.0922,0.2842,0,3.23
915,0,1,0.3266,0.8857,0.3494,0,3.68
916,1,4,0.1502,0.3197,0.345,0,1.19
917,1,4,0.3294,0.3365,0.4029,0,5.19
918,1,1,0.0168,0.4079,0.237,1,25.26
919,0,2,0.2757,0.2497,0.2051,0,3.58
920,1,3,0.1211,0.6625,0.392,0,1.54
921,1,3,0.2492,0.4318,0.3727,1,51.88
922,0,5,0.2492,0.4392,0.3346,0,5.39
923,1,4,0.2301,0.5261,0.4206,1,36.1
924,1,2,0.2372,0.6619,0.3966,0,3.54
925,1,5,0.0437,0.5476,0.4,0,1.5
926,1,2,0.2757,0.4315,0.3506,1,29.28
927,1,4,0.1135,0.7998,0.454,1,56.39
928,0,3,0.2757,0.5649,0.3139,1,45.6
929,1,2,0.3485,0.6102,0.4171,0,1.94
930,0,5,0.2771,0.1864,0.2797,1,29.78
931,0,5,0.0836,0.8146,0.3787,1,26.65
932,1,1,0.3266,0.4071,0.3298,0,2.13
933,0,1,0.0168,0.5362,0.1691,0,2.71
934,2,3,0.1166,0.4669,0.4417,1,15.74
935,0,1,0.3294,0.6834,0.2997,0,3.35
936,1,1,0.0836,0.0265,0.1617,0,1.28
937,0,2,0.223,0.6965,0.301,1,8.19
938,1,1,0.3266,0.3966,0.3271,1,83.01
939,0,5,0.2757,0.5972,0.382,1,119.79
940,1,5,0.0836,0.7885,0.4722,1,185.18
941,2,3,0.183,0.4004,0.445,0,3.89
942,0,2,0.2281,0.324,0.2094,0,3.65
943,1,3,0.3294,0.9221,0.5193,1,106.22
944,1,5,0.2301,0.1485,0.3562,1,16.2
945,1,1,0.2281,0.2636,0.2643,1,9.37
946,0,1,0.0399,0.6292,0.1993,1,36.03
947,1,1,0.5295,0.2194,0.3437,1,25.06
948,1,2,0.0465,0.4862,0.2955,0,1.68
949,0,5,0.0719,0.4545,0.2852,0,1.87
950,0,2,0.3485,0.2269,0.2213,0,2.59
951,1,3,0.1382,0.864,0.4475,1,58.07
952,2,5,0.1012,0.5407,0.5155,1,153.53
953,1,2,0.2906,0.4776,0.3666,1,29.01
954,0,4,0.1382,0.2272,0.2183,0,1.3
955,0,2,0.1179,0.4412,0.2057,0,2.6
956,2,4,0.0168,0.4617,0.4405,0,3.0
957,0,2,0.4038,0.5338,0.3146,1,32.71
958,0,2,0.1166,0.7723,0.2881,0,2.12
959,1,3,0.1577,0.4681,0.3543,0,2.23
960,0,2,0.1768,0.7116,0.2909,0,5.62
961,0,3,0.0437,0.3601,0.1931,0,1.12
962,0,2,0.223,0.3244,0.208,0,3.87
963,0,4,0.1904,0.4994,0.302,1,27.62
964,1,1,0.0465,0.661,0.3092,1,20.89
965,1,5,0.4038,0.9324,0.6042,1,163.75
966,0,2,0.1179,0.3428,0.1811,0,1.12
967,0,4,0.4038,0.7573,0.4305,1,23.29
968,0,3,0.3266,0.4486,0.3001,0,2.3
969,0,3,0.4038,0.5196,0.341,1,23.99
970,0,5,0.1904,0.6159,0.3611,0,0.98
971,0,2,0.1382,0.435,0.2102,0,1.74
972,1,1,0.1476,0.3908,0.272,0,2.86
973,0,5,0.2301,0.2808,0.2892,1,34.74
974,2,3,0.1051,0.8604,0.5366,1,102.91
975,0,4,0.5395,0.7144,0.4604,1,86.46
976,1,4,0.1135,0.4001,0.3541,1,216.14
977,0,3,0.1577,0.3041,0.2133,0,2.73
978,1,3,0.3485,0.7329,0.4778,0,3.69
979,0,5,0.4038,0.4039,0.3721,1,42.21
980,0,2,0.163,0.5806,0.254,1,20.37
981,0,3,0.2372,0.4485,0.2733,1,19.75
982,2,5,0.1502,0.0993,0.4199,1,37.46
983,0,3,0.0168,0.3562,0.1841,0,1.72
984,1,1,0.2878,0.2775,0.2857,0,4.14
985,1,2,0.2853,0.2232,0.3014,1,48.65
986,0,1,0.1211,0.6179,0.2208,0,1.84
987,0,3,0.1051,0.2298,0.179,1,57.72
988,0,3,0.1211,0.357,0.2156,0,3.71
989,2,2,0.3266,0.4603,0.4731,0,1.83
990,0,2,0.3611,0.5454,0.3047,0,1.26
991,0,2,0.1476,0.3946,0.2029,1,44.2
992,1,4,0.0437,0.5084,0.3602,0,2.67
993,0,3,0.0399,0.6807,0.2721,0,2.01
994,1,1,0.2727,0.7123,0.3899,1,48.77
995,0,2,0.1904,0.6691,0.2844,0,1.72
996,1,3,0.2878,0.5112,0.4041,1,59.73
997,1,3,0.1012,0.7485,0.4075,0,0.8
998,0,3,0.1135,0.4286,0.2312,1,97.67
999,0,4,0.2906,0.2568,0.2714,1,34.07
1000,0,5,0.3611,0.6603,0.4234,1,110.87
1001,0,5,0.1904,0.41,0.3096,1,17.5
1002,0,5,0.0911,0.6904,0.3499,1,35.25
1003,1,2,0.2771,0.5401,0.3782,0,1.46
1004,0,5,0.0399,0.5995,0.3118,0,1.3
1005,1,1,0.1094,0.4638,0.2788,1,39.02
1006,0,5,0.0719,0.4232,0.2774,1,37.48
1007,1,3,0.0465,0.3049,0.2802,0,1.63
1008,0,4,0.2771,0.4385,0.3128,1,39.79
1009,1,1,0.0437,0.3164,0.2222,0,1.36
1010,0,3,0.163,0.6836,0.3098,1,40.26
1011,1,5,0.2906,0.6309,0.4949,1,46.99
1012,1,3,0.299,0.5076,0.4066,1,22.74
1013,0,5,0.2906,0.3584,0.3268,0,3.09
1014,0,3,0.2878,0.3579,0.2658,1,23.22
1015,0,4,0.3266,0.313,0.2962,0,1.54
1016,1,1,0.5295,0.287,0.3606,1,25.59
1017,0,3,0.1674,0.3833,0.236,0,2.28
1018,0,5,0.2372,0.194,0.2697,1,73.08
1019,1,3,0.2771,0.4368,0.3823,0,2.91
1020,1,2,0.3611,0.2572,0.3326,0,2.41
1021,0,4,0.335,0.8047,0.4217,1,78.02
1022,0,3,0.1179,0.6094,0.2777,1,55.0
1023,0,2,0.1382,0.576,0.2455,0,2.32
1024,1,1,0.2562,0.1364,0.241,0,1.91
1025,1,1,0.4038,0.2493,0.3135,0,1.43
1026,0,1,0.1012,0.8259,0.2668,1,49.98
1027,0,3,0.223,0.4212,0.2622,1,103.29
1028,2,3,0.1012,0.2218,0.3758,0,1.92
1029,1,5,0.3485,0.5198,0.4845,1,53.31
1030,1,1,0.2281,0.3226,0.2791,0,1.83
1031,2,1,0.1178,0.3264,0.3469,1,27.21
1032,2,5,0.2562,0.5667,0.5685,1,43.48
1033,1,4,0.0465,0.705,0.4102,1,14.31
1034,1,3,0.1577,0.5636,0.3782,1,131.35
1035,0,2,0.0437,0.2626,0.1388,0,1.77
1036,1,4,0.1135,0.6998,0.429,0,1.54
1037,1,2,0.5395,0.5723,0.4649,0,2.83
1038,0,4,0.5295,0.2608,0.344,1,118.38
1039,1,2,0.223,0.7929,0.4251,0,3.4
1040,1,3,0.3266,0.369,0.3802,0,1.36
1041,0,2,0.2281,0.3303,0.211,0,3.0
